Time_s,Time_min,f1_Hz,f3_Hz,f5_Hz,f7_Hz,f9_Hz,f11_Hz,f13_Hz,D3_ppm,D5_ppm,D7_ppm,D9_ppm,D11_ppm,D13_ppm
1488.37,24.80616667,-31.2267,-29.0167,-27.3567,-26.1653,-25.6063,-25.0561,-24.5732,2.7651,2.3541,2.1225,1.9993,1.8238,1.7984
1489.8104,24.83017333,-30.9457,-29.0321,-27.2276,-26.2612,-25.4784,-24.7127,-24.3124,2.7664,2.3854,2.1131,2.0483,1.9183,1.9739
1491.2909,24.85484833,-30.8043,-28.9203,-27.3186,-26.2167,-25.5831,-24.9919,-25.1849,2.8079,2.3941,2.1116,2.0267,1.8468,1.8067
1492.7946,24.87991,-30.9237,-28.9107,-27.1808,-26.3097,-25.472,-25.118,-24.6827,2.8057,2.4203,2.1531,2.0725,1.8618,1.9243
1494.2378,24.90396333,-31.2718,-28.8642,-27.1532,-26.2187,-25.4123,-24.8704,-24.5585,2.7604,2.342,2.1348,2.0244,1.8794,1.9113
1495.7718,24.92953,-31.3218,-28.8144,-27.3123,-26.2178,-25.4946,-25.0532,-25.1116,2.7285,2.3121,2.1037,2.0449,1.888,1.8348
1497.2746,24.95457667,-30.932,-28.9346,-27.3696,-26.2614,-25.6619,-25.2254,-24.274,2.813,2.4241,2.1541,2.0471,1.9675,2.0252
1498.7783,24.97963833,-30.8398,-29.0295,-27.2704,-26.2833,-25.5901,-25.0087,-24.9361,2.8066,2.4284,2.1467,2.0717,1.8657,1.8058
1500.2138,25.00356333,-30.7767,-29.0412,-27.2891,-26.2988,-25.7185,-25.0462,-24.8688,2.8284,2.3907,2.0988,2.0462,1.9852,1.6877
1501.5788,25.02631333,-30.8749,-29.0906,-27.2897,-26.3209,-25.7619,-24.7854,-24.5261,2.8204,2.3845,2.123,2.0513,1.8577,1.8254
1502.942,25.04903333,-30.8061,-29.0428,-27.3809,-26.3269,-25.6371,-25.0559,-24.6564,2.8576,2.4372,2.1431,2.0481,1.8408,2.0691
1504.283,25.07138333,-30.9752,-29.1281,-27.2888,-26.278,-25.6289,-24.8738,-25.1104,2.8345,2.3883,2.1171,2.0451,1.8725,1.7618
1505.6965,25.09494167,-30.9867,-28.9786,-27.3318,-26.2409,-25.5985,-25.2166,-24.9382,2.8513,2.4315,2.1326,2.0513,1.8574,1.796
1507.1244,25.11874,-30.823,-29.0143,-27.1971,-26.2705,-25.6319,-25.2299,-24.5745,2.7957,2.3639,2.114,2.059,1.871,1.8745
1508.5685,25.14280833,-30.9277,-28.959,-27.3251,-26.2389,-25.6484,-24.9951,-24.8142,2.8359,2.3512,2.1213,2.0305,1.8587,1.8364
1509.9899,25.16649833,-30.6762,-29.0916,-27.3802,-26.3048,-25.696,-24.8947,-24.6384,2.8428,2.3983,2.1192,2.0358,1.8448,2.0301
1511.4969,25.191615,-31.1123,-29.09,-27.2735,-26.221,-25.6025,-25.0621,-25.1481,2.781,2.4318,2.1228,2.006,1.9327,1.999
1512.8808,25.21468,-31.0269,-29.0205,-27.2289,-26.3421,-25.5597,-25.0119,-24.5113,2.7857,2.3529,2.1369,2.0358,1.9376,1.8443
1514.2265,25.23710833,-31.2062,-29.0104,-27.3214,-26.2851,-25.5517,-24.9123,-24.9034,2.8021,2.3551,2.1444,2.0039,1.7879,1.9626
1515.7249,25.26208167,-31.3634,-28.8688,-27.3077,-26.1836,-25.5664,-24.8872,-24.8622,2.7602,2.3807,2.1494,2.0214,1.8076,1.7489
1517.1627,25.286045,-31.3208,-28.9581,-27.3163,-26.3186,-25.7232,-24.8631,-25.3369,2.8059,2.3944,2.1441,2.0734,1.9002,1.8546
1518.5764,25.30960667,-30.6644,-29.0814,-27.4355,-26.37,-25.7853,-25.4971,-24.9527,2.8562,2.3965,2.1122,2.0523,1.8602,2.0967
1520.0419,25.33403167,-30.7631,-29.1804,-27.2986,-26.4066,-25.7358,-25.1188,-24.6828,2.8864,2.3957,2.1283,2.0694,1.8583,1.9928
1521.4215,25.357025,-30.7422,-29.082,-27.3788,-26.3199,-25.8111,-25.4028,-24.5674,2.8165,2.4072,2.1504,2.0868,1.8592,1.9101
1522.7586,25.37931,-30.7271,-29.1678,-27.4398,-26.4174,-25.7949,-25.2217,-25.2728,2.8545,2.4122,2.1212,2.0707,1.9751,1.9037
1524.0858,25.40143,-30.6884,-29.2338,-27.4151,-26.4154,-25.8407,-25.2481,-24.9245,2.8541,2.4161,2.1303,2.0609,1.8751,1.9946
1525.4708,25.42451333,-30.7556,-29.174,-27.3491,-26.3475,-25.743,-25.2263,-24.6784,2.8355,2.4069,2.1193,2.0575,1.8863,1.9272
1526.8668,25.44778,-30.7265,-29.2484,-27.4626,-26.35,-25.8495,-25.3339,-24.9576,2.8649,2.4145,2.1121,2.058,1.8497,2.1271
1528.2019,25.47003167,-31.4452,-28.813,-27.2592,-26.2445,-25.4022,-24.961,-24.3876,2.8194,2.3801,2.1608,2.041,1.8658,1.9079
1529.5979,25.49329833,-31.5422,-28.8844,-27.4127,-26.2068,-25.5517,-24.9189,-24.8187,2.7916,2.4074,2.1487,2.0223,1.9616,1.8749
1530.948,25.5158,-31.0908,-29.057,-27.3944,-26.3658,-25.7371,-25.0914,-24.6862,2.8075,2.416,2.1062,2.0258,1.862,2.1073
1532.4458,25.54076333,-30.4981,-29.1399,-27.4272,-26.4339,-25.7715,-24.7874,-24.8189,2.8748,2.3437,2.1338,2.0567,1.8948,2.0012
1533.879,25.56465,-30.84,-29.1262,-27.429,-26.3502,-25.7156,-25.0882,-25.2181,2.8674,2.3818,2.1374,2.0741,1.9149,1.7999
1535.326,25.58876667,-30.7874,-28.9889,-27.4151,-26.3458,-25.7835,-25.05,-25.1523,2.8399,2.4371,2.1513,2.0513,1.8718,1.9377
1536.7639,25.61273167,-30.8693,-29.1999,-27.3677,-26.4343,-25.7439,-25.1947,-24.4385,2.8084,2.4092,2.1416,2.0818,1.8347,1.9586
1538.1616,25.63602667,-30.8722,-29.1023,-27.5578,-26.4394,-25.7345,-25.1188,-25.2207,2.8554,2.4009,2.1555,2.0446,1.8613,1.9762
1539.558,25.6593,-30.7911,-29.1708,-27.3041,-26.4347,-25.8029,-25.0053,-24.7363,2.8673,2.3579,2.1251,2.0178,1.8875,1.9606
1540.926,25.6821,-30.8003,-29.0688,-27.4242,-26.3449,-25.7895,-25.2456,-25.1064,2.8351,2.3862,2.1501,2.0412,1.8938,2.0712
1542.358,25.70596667,-30.8603,-29.2263,-27.3831,-26.3281,-25.791,-25.2469,-25.5409,2.7651,2.396,2.1288,2.0564,1.861,1.8444
1543.828,25.73046667,-30.8654,-29.1194,-27.3238,-26.4352,-25.8209,-24.9894,-24.5781,2.8787,2.4051,2.1164,2.0355,1.9171,2.0498
1545.1503,25.752505,-30.784,-29.2063,-27.2646,-26.2899,-25.7549,-25.4117,-24.7055,2.8186,2.457,2.123,2.0423,1.7901,2.0566
1546.5504,25.77584,-30.7701,-29.0796,-27.3197,-26.2837,-25.8702,-25.293,-25.0988,2.7729,2.4428,2.1204,2.0473,1.9284,1.7202
1547.9871,25.799785,-30.7729,-29.1403,-27.4164,-26.4042,-25.7527,-25.1889,-24.3411,2.7944,2.4037,2.1494,2.074,1.8794,2.0605
1549.432,25.82386667,-30.8199,-29.1864,-27.365,-26.3504,-25.8203,-25.3107,-24.8834,2.8007,2.3787,2.1495,2.0505,1.8049,1.944
1550.9018,25.84836333,-30.9583,-29.1519,-27.4355,-26.3165,-25.735,-25.1115,-24.4838,2.8958,2.4089,2.1274,2.0523,1.8778,1.9702
1552.3946,25.87324333,-30.9122,-29.142,-27.4442,-26.4893,-25.7761,-25.1394,-25.0759,2.8173,2.3989,2.1585,2.0887,1.9533,1.7558
1553.7756,25.89626,-30.8148,-29.1163,-27.4023,-26.423,-25.7645,-25.3532,-24.7305,2.7896,2.4498,2.1572,2.0497,1.8036,1.8991
1555.148,25.91913333,-30.8885,-29.1831,-27.4188,-26.3375,-25.7974,-25.1463,-25.1627,2.8045,2.4045,2.1426,2.0598,1.9148,1.9756
1556.5806,25.94301,-30.689,-29.1939,-27.4478,-26.4038,-25.8348,-25.2573,-24.891,2.8367,2.4025,2.0749,2.0702,1.7412,1.9897
1557.9662,25.96610333,-30.6504,-29.2757,-27.5773,-26.387,-25.8765,-25.2733,-25.4752,2.8677,2.4259,2.1319,2.0215,1.9268,2.018
1559.3894,25.98982333,-30.6343,-29.2481,-27.4866,-26.5463,-25.9059,-25.359,-24.905,2.8888,2.4468,2.1326,2.0786,1.9247,2.0728
1560.6292,26.01048667,-30.5961,-29.3521,-27.3767,-26.4287,-25.9145,-25.2506,-25.9391,2.8428,2.4097,2.1494,2.0664,1.8787,1.7924
1561.7784,26.02964,-30.7787,-29.1873,-27.4975,-26.4976,-25.8973,-25.1144,-25.6155,2.8678,2.439,2.15,2.0587,1.9549,1.8238
1563.274,26.05456667,-30.7206,-29.1882,-27.4657,-26.5442,-25.9297,-25.4099,-25.6021,2.8713,2.404,2.1416,2.0797,1.908,2.0771
1564.7287,26.07881167,-30.6966,-29.351,-27.5312,-26.4899,-25.8362,-25.1602,-24.7628,2.8713,2.4482,2.1343,2.0533,1.9007,2.0432
1566.0509,26.10084833,-30.7177,-29.4066,-27.5503,-26.5274,-25.8606,-25.1135,-24.6543,2.9092,2.4652,2.1554,2.0315,1.9228,2.0304
1567.366,26.12276667,-30.8654,-29.2084,-27.6025,-26.4562,-25.8876,-25.3141,-24.6979,2.8534,2.4196,2.1432,2.0716,1.9372,1.9578
1568.6667,26.144445,-30.711,-29.2533,-27.4967,-26.4375,-25.8599,-25.3769,-24.5275,2.8617,2.3662,2.1055,2.0602,1.8288,2.023
1569.9212,26.16535333,-30.7214,-29.3406,-27.5716,-26.4593,-25.8627,-24.9338,-24.5353,2.8576,2.441,2.164,2.082,1.8913,2.0531
1571.3058,26.18843,-30.693,-29.2846,-27.5581,-26.4938,-25.9802,-25.3608,-25.0571,2.8634,2.4274,2.1208,2.0685,1.8845,1.9573
1572.7543,26.21257167,-30.7874,-29.2501,-27.5148,-26.4862,-25.8457,-25.3494,-25.3385,2.8499,2.3903,2.1423,2.0733,1.7788,1.8179
1574.1559,26.23593167,-30.7964,-29.1566,-27.5481,-26.3938,-25.8557,-25.4224,-25.2361,2.8154,2.3711,2.0792,2.0732,1.8188,1.9371
1575.456,26.2576,-30.7774,-29.2366,-27.4733,-26.4658,-25.862,-25.1651,-24.9986,2.8736,2.3949,2.1515,2.0596,1.9283,1.8874
1576.7969,26.27994833,-30.7429,-29.3816,-27.5646,-26.4589,-25.9255,-25.604,-25.334,2.8229,2.4019,2.1641,2.1015,1.9994,1.9087
1578.2498,26.30416333,-30.8236,-29.4199,-27.5361,-26.581,-25.8929,-25.2841,-24.8367,2.8956,2.4225,2.1544,2.0756,1.9232,1.8522
1579.5385,26.32564167,-30.7338,-29.3081,-27.4937,-26.4992,-25.9667,-25.4036,-24.81,2.8461,2.4472,2.1358,2.0686,1.8496,2.0705
1580.9847,26.349745,-30.7006,-29.269,-27.5209,-26.5462,-25.9374,-25.1391,-25.0754,2.8564,2.3872,2.1183,2.0964,1.8901,2.1108
1582.4198,26.37366333,-30.6957,-29.2635,-27.5537,-26.5726,-26.0114,-25.4368,-25.0148,2.8788,2.4247,2.148,2.0696,1.9027,2.0559
1583.8087,26.39681167,-30.8771,-29.2739,-27.5807,-26.4689,-25.9109,-25.3748,-25.1111,2.8545,2.4502,2.1568,2.0745,1.8984,1.8849
1585.2898,26.42149667,-30.7483,-29.2498,-27.5689,-26.5339,-25.9322,-25.4572,-24.9986,2.881,2.3823,2.127,2.0761,1.9817,1.9582
1586.6903,26.44483833,-30.6465,-29.4276,-27.5724,-26.5242,-26.0159,-25.7342,-24.6588,2.9177,2.4318,2.1333,2.0651,1.9121,2.0481
1588.0748,26.46791333,-30.7765,-29.2339,-27.5151,-26.5573,-25.9258,-25.2979,-25.1793,2.8695,2.403,2.1394,2.0528,1.9182,2.107
1589.5684,26.49280667,-30.8482,-29.3526,-27.5575,-26.4864,-26.0317,-25.2519,-25.39,2.9128,2.4466,2.1403,2.0387,1.8347,1.8557
1590.9846,26.51641,-30.9261,-29.3297,-27.6352,-26.5734,-25.9822,-25.3715,-24.762,2.8587,2.4252,2.1439,2.0842,1.9561,2.1597
1592.4198,26.54033,-30.8182,-29.354,-27.5697,-26.5956,-26.0091,-25.3519,-25.5642,2.8291,2.4093,2.1489,2.042,1.9105,1.7719
1593.789,26.56315,-30.8841,-29.3955,-27.6408,-26.5041,-25.9374,-25.3485,-25.2338,2.7948,2.4434,2.1642,2.0627,2.0256,1.9412
1595.2294,26.58715667,-30.7133,-29.3894,-27.6301,-26.6056,-26.0695,-25.1556,-24.8352,2.8632,2.3931,2.1386,2.0525,1.9163,2.0899
1596.6115,26.61019167,-30.8258,-29.3661,-27.5586,-26.558,-25.9218,-25.5137,-24.9922,2.8855,2.4033,2.1454,2.0507,1.8752,1.8838
1597.9438,26.63239667,-30.7952,-29.5002,-27.511,-26.5616,-26.0698,-25.39,-25.0539,2.8201,2.3924,2.1466,2.0867,1.8836,2.0881
1599.3675,26.656125,-30.8134,-29.4802,-27.4783,-26.5652,-25.9904,-25.3213,-25.0948,2.9082,2.456,2.1515,2.0336,1.8733,2.1899
1600.74,26.679,-30.8871,-29.3588,-27.571,-26.5927,-26.0058,-25.373,-25.0831,2.8525,2.4518,2.1419,2.0824,1.8405,1.9884
1602.236,26.70393333,-30.8326,-29.3738,-27.5353,-26.5853,-26.0019,-25.3446,-25.5798,2.8867,2.3846,2.1671,2.0788,1.8821,1.9416
1603.6529,26.72754833,-30.9192,-29.4332,-27.6648,-26.6129,-25.9746,-25.3447,-24.9765,2.9176,2.4455,2.1661,2.0502,1.9074,1.9025
1605.0437,26.75072833,-30.7678,-29.446,-27.6277,-26.579,-26.0507,-25.4707,-25.0164,2.8357,2.3805,2.1677,2.0498,1.9286,1.8546
1606.5605,26.77600833,-30.9053,-29.4916,-27.6317,-26.5361,-26.0449,-25.4382,-25.3385,2.8756,2.441,2.155,2.0569,1.8678,2.1417
1608.0578,26.80096333,-30.8269,-29.276,-27.7315,-26.5568,-26.0074,-25.4603,-25.1813,2.8967,2.4052,2.1421,2.0751,1.9374,2.1422
1609.5558,26.82593,-30.8612,-29.2762,-27.6575,-26.6289,-26.0696,-25.6038,-24.6195,2.888,2.4128,2.1319,2.0658,1.8407,1.8887
1611.0738,26.85123,-30.8824,-29.3498,-27.6295,-26.6758,-26.0284,-25.3307,-24.4078,2.8601,2.3702,2.0963,2.059,1.8429,1.9827
1612.4588,26.87431333,-30.7892,-29.3911,-27.7529,-26.628,-26.0338,-25.3784,-25.2407,2.9067,2.4116,2.1119,2.0428,1.8507,1.8978
1613.8768,26.89794667,-30.9202,-29.5659,-27.7046,-26.6756,-26.0892,-25.4619,-24.6998,2.8808,2.4238,2.1323,2.0873,1.9428,1.8111
1615.3767,26.922945,-30.9502,-29.3763,-27.602,-26.566,-26.0361,-25.3509,-25.4117,2.8878,2.4905,2.1599,2.069,1.9073,2.0668
1616.8024,26.94670667,-30.981,-29.5046,-27.8435,-26.6161,-26.0703,-25.4658,-25.1102,2.8896,2.4212,2.1213,2.0585,1.8869,1.8197
1618.2404,26.97067333,-30.9013,-29.3916,-27.7492,-26.544,-26.1228,-25.5545,-24.1008,2.8168,2.4233,2.1549,2.0444,1.972,1.8924
1619.6958,26.99493,-30.8391,-29.3853,-27.7181,-26.5466,-26.125,-25.3706,-25.2332,2.8461,2.3849,2.1442,2.0494,1.9703,2.1665
1621.0549,27.01758167,-30.9187,-29.34,-27.6593,-26.5891,-26.019,-25.4981,-25.1532,2.8916,2.424,2.1567,2.0827,1.9536,1.7923
1622.4479,27.04079833,-30.8353,-29.4702,-27.7701,-26.6707,-26.1418,-25.2632,-25.111,2.8633,2.4997,2.1317,2.0793,2.0076,2.0676
1623.894,27.0649,-30.8154,-29.4942,-27.6755,-26.6424,-26.0874,-25.4738,-25.1717,2.9141,2.4118,2.165,2.0793,1.7938,2.0412
1625.3541,27.089235,-30.9287,-29.5029,-27.6317,-26.6495,-26.1422,-25.3214,-25.2288,2.882,2.439,2.162,2.0825,1.9475,1.8899
1626.82,27.11366667,-30.9411,-29.371,-27.582,-26.6759,-26.1226,-25.4632,-25.0379,2.8521,2.3997,2.184,2.0368,1.9392,1.7745
1628.326,27.13876667,-30.8859,-29.5554,-27.7333,-26.7101,-26.1485,-25.7403,-25.2472,2.9059,2.4758,2.1361,2.1064,1.9372,1.7784
1629.8264,27.16377333,-30.9454,-29.5362,-27.6562,-26.6479,-26.0731,-25.2847,-25.5108,2.8683,2.4124,2.1555,2.0881,1.9379,2.0121
1631.2918,27.18819667,-30.9783,-29.5921,-27.7708,-26.6917,-26.0857,-25.4933,-25.4822,2.8799,2.4245,2.1964,2.0801,1.9255,2.0055
1632.6128,27.21021333,-30.8376,-29.6229,-27.7107,-26.6955,-26.1521,-25.3635,-25.382,2.892,2.3862,2.1418,2.069,1.837,2.0254
1633.9987,27.23331167,-30.9996,-29.5819,-27.8111,-26.6493,-26.1744,-25.4414,-25.1625,2.9002,2.4377,2.1711,2.0625,1.9674,1.8321
1635.4325,27.25720833,-30.9091,-29.5873,-27.7344,-26.6406,-26.0835,-25.4323,-25.1571,2.8874,2.4208,2.1537,2.0929,1.8659,1.8936
1636.9168,27.28194667,-31.0417,-29.5844,-27.73,-26.6814,-26.1513,-25.3277,-24.5669,2.8348,2.4674,2.1382,2.088,1.901,1.9461
1638.378,27.3063,-31.0429,-29.5298,-27.8562,-26.6398,-26.1692,-25.6031,-25.7584,2.8892,2.3866,2.1713,2.0987,1.8955,1.8519
1639.9005,27.331675,-31.0084,-29.5034,-27.7062,-26.7082,-26.1936,-25.4517,-25.7857,2.8831,2.4358,2.1443,2.0815,1.9265,1.8973
1641.2202,27.35367,-31.0327,-29.4201,-27.7857,-26.6878,-26.0747,-25.4983,-25.4342,2.8865,2.4668,2.1484,2.0902,1.912,1.9342
1642.6364,27.37727333,-30.9789,-29.553,-27.8108,-26.7169,-26.1809,-25.7571,-25.6112,2.8748,2.4366,2.1359,2.0452,1.8622,1.8768
1644.0867,27.401445,-30.8035,-29.5482,-27.8032,-26.7612,-26.1723,-25.7227,-24.8429,2.9134,2.4068,2.1588,2.0593,1.9145,2.2468
1645.5891,27.426485,-30.8678,-29.4826,-27.8189,-26.6831,-26.1997,-25.6854,-25.7135,2.8397,2.4304,2.1781,2.0587,1.8754,2.0277
1647.104,27.45173333,-30.9786,-29.4322,-27.8522,-26.7107,-26.1682,-25.6049,-25.6303,2.9522,2.4247,2.1328,2.0666,1.8825,1.8185
1648.5525,27.475875,-30.9763,-29.5865,-27.7693,-26.6964,-26.1717,-25.7195,-25.2047,2.9406,2.4221,2.1675,2.0578,1.8914,1.8346
1650.0144,27.50024,-31.054,-29.5705,-27.8074,-26.673,-26.2349,-25.4727,-25.2115,2.8791,2.3787,2.1553,2.0643,1.8553,1.9451
1651.4957,27.52492833,-30.957,-29.6184,-27.8129,-26.719,-26.2158,-25.535,-25.3581,2.8931,2.4299,2.1472,2.0872,2.0276,1.9408
1652.9462,27.54910333,-30.9538,-29.5599,-27.7618,-26.7831,-26.1719,-25.4053,-24.8752,2.862,2.471,2.1429,2.0619,1.868,2.2658
1654.3493,27.57248833,-30.9458,-29.4942,-27.7744,-26.7482,-26.2203,-25.5669,-25.1446,2.9112,2.4199,2.1505,2.053,1.9192,1.9584
1655.7299,27.59549833,-30.7698,-29.3812,-27.7903,-26.8123,-26.2427,-25.4811,-25.1041,2.8446,2.4055,2.1583,2.0705,1.8311,1.9796
1657.1316,27.61886,-31.109,-29.5856,-27.7815,-26.8292,-26.2093,-25.6247,-25.9713,2.8608,2.384,2.1278,2.0797,1.999,1.8852
1658.5506,27.64251,-31.0039,-29.55,-27.8357,-26.7462,-26.2196,-25.3042,-25.4407,2.8826,2.4393,2.1654,2.0659,1.9206,1.8616
1660.0178,27.66696333,-30.9416,-29.6313,-27.8763,-26.7772,-26.1715,-25.6614,-24.9947,2.903,2.4224,2.1597,2.0785,1.9314,1.834
1661.5225,27.69204167,-30.9533,-29.6364,-27.8778,-26.8201,-26.223,-25.8514,-24.9281,2.9142,2.4403,2.1276,2.044,1.8632,2.2532
1663.0138,27.71689667,-31.0125,-29.5678,-27.7935,-26.7275,-26.2097,-25.4771,-25.7766,2.861,2.4057,2.1716,2.0745,1.836,1.9958
1664.3604,27.73934,-31.1026,-29.5576,-27.8341,-26.8586,-26.2528,-25.6244,-25.4051,2.819,2.4384,2.1595,2.0444,1.8685,2.0166
1665.7825,27.76304167,-30.9329,-29.6368,-27.835,-26.7386,-26.3563,-25.8337,-25.0571,2.8905,2.4217,2.1392,2.0659,1.8661,2.0043
1667.2766,27.78794333,-30.944,-29.6757,-27.7075,-26.8229,-26.2125,-25.5157,-25.2102,2.8693,2.4063,2.1737,2.0717,1.8713,1.8896
1668.7219,27.81203167,-31.0609,-29.5206,-27.6857,-26.6907,-26.2013,-25.6517,-25.314,2.8602,2.4533,2.1525,2.0804,1.9744,1.9425
1670.1098,27.83516333,-30.9828,-29.721,-27.8232,-26.8054,-26.1852,-25.5327,-25.4151,2.8616,2.425,2.1436,2.0625,1.8405,1.8908
1671.6197,27.86032833,-30.6455,-29.619,-27.9235,-26.6952,-26.1853,-25.6905,-25.221,2.8673,2.3863,2.1254,2.04,1.9049,2.2114
1672.9194,27.88199,-30.8601,-29.4769,-27.8105,-26.7267,-26.0439,-25.7185,-25.464,2.8706,2.3846,2.1092,2.0074,1.8977,1.8869
1674.3952,27.90658667,-30.8587,-29.4341,-27.6824,-26.6744,-26.1322,-25.3988,-25.5425,2.7981,2.3505,2.1353,2.0561,1.8749,2.1099
1675.851,27.93085,-30.7913,-29.59,-27.6315,-26.7709,-26.16,-25.6268,-24.8342,2.7816,2.3159,2.1065,2.0538,1.9363,2.2035
1677.2712,27.95452,-30.6085,-29.5233,-27.7819,-26.6987,-26.0362,-25.4506,-24.9422,2.8011,2.3483,2.0602,2.0379,1.8363,2.0816
1678.5047,27.97507833,-30.6516,-29.3584,-27.709,-26.6688,-26.1317,-25.32,-25.6269,2.7536,2.3327,2.0712,2.0363,1.8855,1.9396
1679.9606,27.99934333,-30.564,-29.3505,-27.7603,-26.6999,-26.0992,-25.337,-25.0423,2.7571,2.3365,2.0729,1.9939,1.8144,1.8308
1681.424,28.02373333,-30.545,-29.3983,-27.6138,-26.6272,-26.0714,-25.4419,-25.6537,2.7293,2.2999,2.0597,2.0332,1.7626,1.9418
1682.844,28.0474,-30.412,-29.2736,-27.6096,-26.6316,-26.0713,-25.405,-25.493,2.7244,2.3385,2.111,2.0185,1.7925,1.9827
1684.3177,28.07196167,-30.5417,-29.2503,-27.4979,-26.548,-26.072,-25.4095,-25.2486,2.7078,2.3622,2.0497,2.0166,1.7982,1.6973
1685.83,28.09716667,-30.3893,-29.391,-27.6007,-26.5926,-26.0054,-25.5404,-24.9602,2.7188,2.3157,2.0503,2.0051,1.7773,1.8756
1687.368,28.1228,-30.3953,-29.2713,-27.5958,-26.5493,-26.0175,-25.4043,-25.377,2.7253,2.3011,2.0676,1.9976,1.8179,1.7945
1688.84,28.14733333,-30.2996,-29.2348,-27.6217,-26.51,-25.9899,-25.3194,-25.7041,2.6946,2.2228,2.0402,1.9926,1.7743,2.0397
1690.2843,28.171405,-30.3257,-29.176,-27.5294,-26.5893,-25.9571,-25.4294,-25.5716,2.6552,2.2885,2.0238,1.9716,1.8397,1.8445
1691.8015,28.19669167,-30.1944,-29.2116,-27.5216,-26.4385,-26.0999,-25.7143,-24.7696,2.6704,2.2103,2.033,1.9413,1.7881,1.8998
1693.3026,28.22171,-30.1612,-29.014,-27.4828,-26.5619,-26.041,-25.5559,-24.6327,2.6864,2.2397,2.0062,1.9573,1.8331,2.0267
1694.8162,28.24693667,-30.1196,-29.158,-27.4986,-26.5348,-25.8619,-25.6156,-25.3866,2.6555,2.2191,2.0346,1.9365,1.7637,1.9592
1696.3181,28.27196833,-30.0985,-29.1611,-27.5359,-26.4358,-25.988,-25.5371,-24.8228,2.6453,2.179,2.0312,1.9759,1.7426,1.8387
1697.8144,28.29690667,-30.0641,-29.0092,-27.5441,-26.584,-25.9502,-25.3012,-24.5714,2.6468,2.2748,2.016,1.9607,1.7912,1.8135
1699.3233,28.322055,-29.8176,-28.9715,-27.3918,-26.3964,-25.9473,-25.1759,-25.1064,2.61,2.245,1.9662,1.9277,1.7297,2.0801
1700.7401,28.34566833,-29.9413,-29.0287,-27.3444,-26.3957,-25.96,-25.4253,-24.9024,2.5426,2.1626,1.9746,1.9212,1.7653,1.7538
1702.1287,28.36881167,-29.755,-28.9505,-27.2384,-26.4084,-25.8663,-25.3551,-25.3273,2.5647,2.2254,1.9583,1.9066,1.7645,1.987
1703.6147,28.39357833,-29.5493,-28.9528,-27.4301,-26.3802,-25.8979,-25.2615,-25.4913,2.5563,2.2073,1.9601,1.895,1.7685,1.8507
1705.0797,28.417995,-29.6335,-28.904,-27.299,-26.2718,-25.8056,-25.2533,-25.1463,2.4745,2.118,1.894,1.8747,1.7997,2.0227
1706.5936,28.44322667,-29.4756,-28.6719,-27.292,-26.203,-25.6942,-25.26,-24.4721,2.4919,2.0904,1.9107,1.8549,1.7052,1.6953
1708.044,28.4674,-29.2454,-28.6107,-27.1882,-26.2141,-25.72,-25.2481,-25.0504,2.4073,2.1557,1.8905,1.8457,1.7634,1.9193
1709.5626,28.49271,-29.0387,-28.519,-27.0306,-26.2105,-25.6244,-25.0707,-25.4554,2.435,2.0802,1.8932,1.8549,1.7145,1.7899
1710.9886,28.51647667,-29.0476,-28.4988,-26.9202,-26.1084,-25.6291,-25.0041,-24.587,2.3897,2.0549,1.8836,1.7961,1.6499,1.7843
1712.4907,28.54151167,-28.7518,-28.5006,-26.8147,-26.1363,-25.5508,-25.1009,-24.4732,2.3774,1.9791,1.853,1.7541,1.6344,1.6201
1713.8355,28.563925,-28.6279,-28.1967,-26.9322,-26.0188,-25.5752,-24.9702,-24.6564,2.3,1.9976,1.8196,1.7298,1.703,1.5489
1715.308,28.58846667,-28.4917,-28.1729,-26.7551,-25.8584,-25.501,-24.9661,-24.5678,2.3,1.9349,1.7504,1.7206,1.6637,1.6005
1716.7519,28.61253167,-28.2529,-27.9236,-26.5467,-25.7976,-25.4483,-24.9797,-25.3726,2.2267,1.9234,1.7301,1.7399,1.6504,1.6779
1718.1205,28.63534167,-28.1618,-27.9858,-26.7229,-25.7805,-25.3468,-24.898,-25.279,2.2113,1.8867,1.7125,1.6956,1.6305,1.8371
1719.3808,28.65634667,-27.969,-27.9242,-26.548,-25.8188,-25.2693,-24.6307,-24.5837,2.0955,1.8351,1.6741,1.6918,1.6216,1.6569
1720.6034,28.67672333,-27.9849,-27.6688,-26.402,-25.6503,-25.1426,-24.6312,-24.584,2.0978,1.861,1.6669,1.6554,1.5891,1.6462
1721.7862,28.69643667,-27.814,-27.7296,-26.3783,-25.597,-25.2058,-24.766,-24.2966,2.1291,1.9069,1.6498,1.697,1.5679,1.561
1723.1196,28.71866,-27.7064,-27.5159,-26.3501,-25.4853,-25.0985,-24.3816,-24.0262,2.0622,1.8228,1.6377,1.6293,1.4451,1.5943
1724.3866,28.73977667,-27.4972,-27.6099,-26.4114,-25.5383,-25.0269,-24.8128,-24.5835,2.0116,1.7513,1.6111,1.6205,1.4882,1.3983
1725.8884,28.76480667,-27.3918,-27.4406,-26.1652,-25.4499,-25.0236,-24.3561,-24.4142,1.9392,1.7319,1.5496,1.5706,1.4925,1.5604
1727.362,28.78936667,-27.2451,-27.5105,-26.2152,-25.3731,-24.9979,-24.4525,-24.4017,1.976,1.7509,1.5595,1.5701,1.4714,1.2208
