Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
151.6387,2.527311667,-5.8042,-0.0124,0.0146,0.0163,0.0446,0.0976,0.0707,0.014,0.0008,0.0048,0.0171,-0.0315,0.0556
152.4947,2.541578333,-5.7301,0.0098,0.168,0.0158,-0.0207,0.0397,0.5286,0.0175,0.0483,0.0146,0.0408,-0.0263,-0.2442
153.3711,2.556185,-5.6301,-0.0583,-0.0179,-0.0216,-0.0184,0.0316,-0.1721,-0.0018,0.0316,-0.0062,0.0428,0.0635,0.0054
154.2692,2.571153333,-5.7767,0.024,0.0692,-0.0053,0.0632,0.0546,-0.1446,0.0186,-0.0158,0.0311,0.0337,0.1727,0.0579
155.1453,2.585755,-5.8577,0.1699,0.1007,0.164,0.0673,0.0267,0.1583,-0.0044,0.0102,-0.0024,0.0075,-0.0046,-0.3318
155.9796,2.59966,-5.7075,0.055,0.1569,0.0667,-0.0488,0.1891,-0.257,0.0033,-0.0057,0.001,0.0141,0.0606,0.0819
156.8298,2.61383,-5.5558,0.0522,-0.002,0.1093,0.0165,0.0171,0.0295,0.0419,0.0149,0.0187,0.0126,-0.0535,-0.0398
157.6806,2.62801,-5.6008,0.1129,0.0081,0.0873,0.0033,-0.0606,-0.4369,-0.0013,0.0244,0.0235,0.0231,-0.0476,-0.3055
158.5267,2.642111667,-5.6378,0.0347,0.0501,-0.0122,0.0907,0.3116,0.5331,-0.0448,0.0214,0.0177,0.0482,0.161,0.0467
159.4003,2.656671667,-5.5821,0.0281,0.0936,0.0544,0.0102,0.1146,-0.4398,0.0742,-0.0232,0.0126,0.0377,0.0252,-0.0126
160.3055,2.671758333,-5.6466,0.1232,0.0059,0.1317,0.0948,0.07,0.0185,0.0012,0.0388,0.0155,0.0415,0.0113,0.0419
161.1655,2.686091667,-5.6552,0.0813,0.1551,0.0615,-0.0454,0.1344,0.0414,0.0399,0.0244,0.0498,0.0271,-0.0335,0.0932
162.0235,2.700391667,-5.5973,0.0472,0.1897,-0.0572,0.0205,0.0371,0.194,0.0357,-0.0098,0.0303,-0.0095,0.1021,-0.1976
162.9025,2.715041667,-5.6041,0.0654,0.0072,-0.0362,0.0257,0.2792,0.2723,0.0507,-0.0138,0.0213,0.0319,-0.0226,-0.0422
163.7912,2.729853333,-5.6458,-0.0062,0.0422,0.0678,0.0146,-0.0877,0.3654,-0.001,0.0392,0.0194,0.0093,-0.0326,-0.0114
164.5993,2.743321667,-5.5903,0.0889,0.0958,0.0167,-0.0178,0.0174,-0.1864,0.0176,0.0137,0.0135,0.0339,0.0142,-0.1242
165.4227,2.757045,-5.7245,0.0682,0.1199,0.132,0.0679,0.0691,-0.1423,0.0234,0.0296,0.0289,0.0223,-0.0214,-0.2045
166.3296,2.77216,-5.4937,0.1151,0.0828,0.0158,0.0458,0.1096,0.3427,0.0109,0.0034,0.0406,0.0024,0.0384,-0.2154
167.2075,2.786791667,-5.6,0.1529,-0.0517,-0.076,0.0083,-0.1955,0.0549,0.0159,0.0503,0.0187,0,0.0492,0.133
168.0485,2.800808333,-5.5833,0.0774,0.0586,0.01,0.0095,-0.0888,-0.023,-0.0125,-0.017,0.0335,0.0195,0.139,0.059
168.9245,2.815408333,-5.7398,0.0618,0.1052,0.0491,-0.0102,0.074,0.1162,0.0329,0.0443,0.0248,0.0114,0.0331,-0.0007
169.8015,2.830025,-5.6111,0.0988,-0.0018,0.0231,0.0754,-0.0283,0.2894,0.0218,0.015,0.037,-0.0085,0.0909,-0.0139
170.6187,2.843645,-5.6437,0.1151,0.182,0.0826,0.0713,0.2134,0.4806,-0.0001,0.0311,0.021,0.0422,0.0385,0.0529
171.4954,2.858256667,-5.595,0.0147,0.06,0.0664,-0.0268,-0.051,-0.1667,-0.0006,0.0109,0.0178,0.0194,0.0365,0.0492
172.3966,2.873276667,-5.5296,-0.0168,0.1099,0.0039,-0.0121,-0.0572,-0.1188,0.0337,0.0361,0.0147,0.0297,0.0208,-0.4199
173.2612,2.887686667,-5.6145,-0.0648,0.1355,-0.1069,0.151,-0.093,0.1847,-0.0053,0.0064,0.0183,0.0225,0.0263,0.1075
174.1053,2.901755,-5.6309,-0.0548,0.0477,-0.0227,-0.0017,-0.0665,-0.1082,-0.0106,0.0138,0.0225,0.0128,-0.0845,0.0689
174.9907,2.916511667,-5.5947,-0.0003,0.2409,-0.0109,0.0038,-0.0668,0.0018,0.0094,0.0277,0,0.0029,-0.0481,-0.1882
175.8566,2.930943333,-5.5719,0.1292,0.1993,0.0865,-0.0276,0.0509,0.5558,0.0201,-0.0103,0.0307,-0.0062,-0.0069,0.1598
176.7071,2.945118333,-5.6511,0.0603,0.1101,0.146,0.0677,0.3478,0.4517,-0.0294,-0.0291,0.0467,0.0317,0.0041,-0.0828
177.5627,2.959378333,-5.5008,0.067,0.0952,0.0208,-0.098,-0.1007,0.4996,-0.0165,0.0001,0.0188,0.0314,0.0408,-0.1162
178.4656,2.974426667,-5.5862,0.105,0.0553,-0.034,0.0128,0.0337,0.4016,0.0119,0.0014,0.0166,0.0464,-0.0274,-0.079
179.3108,2.988513333,-5.4884,0.033,0.0372,0.0656,0.0878,0.1233,0.1628,0.0173,0.0158,0.0127,0.0051,0.0694,0.1143
180.1536,3.00256,-5.5742,0.111,0.1205,0.007,0.1056,-0.0784,0.7347,0.0441,0.0489,-0.0042,0.0625,0.1662,0.0725
181.0154,3.016923333,-5.5863,-0.1162,-0.07,0.0465,0.0231,0.2949,0.3018,-0.0337,0.0156,0.017,0.0385,0.1365,-0.0697
181.8327,3.030545,-5.605,-0.0055,0.0878,0.0235,0.0397,0.0586,0.5739,0.0419,-0.043,0.0559,0.0213,-0.0034,-0.0601
182.6873,3.044788333,-5.287,0.0432,0.0814,0.0941,0.0075,0.2735,-0.0791,0.029,0.0197,0.0131,0.029,0.0558,0.1479
183.5745,3.059575,-5.4786,0.0838,0.1132,-0.0163,-0.0172,0.0518,0.1338,0.0646,0.0591,0.0214,0.0318,0.0671,0.0853
184.4551,3.074251667,-5.6058,0.0644,0.0136,0.0231,-0.0003,0.1923,0.1239,-0.0079,-0.0114,0.0324,0.0423,-0.1016,-0.1604
185.273,3.087883333,-5.4323,0.1412,0.1585,0.0159,0.0113,0.2,0.126,-0.0146,-0.0101,-0.0097,0.0107,-0.0035,-0.0613
186.1268,3.102113333,-5.5232,-0.0352,0.1231,0.0736,-0.0537,0.1482,0.9397,0.0269,0.0611,0.0172,0.0216,0.0409,-0.1296
187.0245,3.117075,-5.6235,-0.0648,-0.0124,0.0769,0.0908,0.162,0.1153,-0.0358,0.0531,-0.0004,0.0517,-0.0034,-0.0604
187.8728,3.131213333,-5.3699,0.1518,0.1029,-0.0907,-0.0249,-0.2766,0.5421,0.0039,-0.0141,0.0367,0.036,0.0668,-0.0922
188.7367,3.145611667,-5.3709,-0.0637,0.124,0.059,-0.0159,0.1908,-0.5002,-0.0059,0.0253,0.0442,0.0499,-0.0267,0.0029
189.621,3.16035,-5.4058,-0.015,0.0144,-0.0488,0.0078,0.1773,0.483,0.0994,0.0354,0.0352,0.0458,0.0193,0.1363
190.4992,3.174986667,-5.51,0.084,-0.0117,0.1619,0.0285,-0.1209,0.2254,-0.0056,0.0146,0.0484,0.0131,-0.0247,0.0662
191.3487,3.189145,-5.3762,0.0498,0.0887,0.1015,0.0042,-0.2592,0.5133,0.0463,-0.0372,0.0212,0.0091,-0.0442,0.0007
192.1666,3.202776667,-5.3989,-0.0081,0.1261,0.0588,0.0011,-0.1919,0.2936,-0.0184,-0.0106,0.0493,0.0177,0.0037,0.143
193.0526,3.217543333,-5.4963,-0.0218,0.1225,-0.046,0.0693,0.115,0.1719,-0.0139,0.0207,0.0281,0.0123,-0.0743,0.0268
193.9177,3.231961667,-5.4665,0.0406,0.0726,0.0674,0.0069,0.0431,-0.0175,-0.0006,0.0439,0.0161,0.0215,-0.0346,0.1214
194.7716,3.246193333,-5.3969,0.0752,0.0707,0.0594,-0.0699,-0.0913,0.5944,-0.0085,0.0006,0.0336,0.0296,-0.0063,0.1544
195.6454,3.260756667,-5.3527,-0.0156,0.1157,0.068,0.013,-0.0551,-0.1787,0.0077,0.0421,0.0369,0.0079,0.0322,0.1061
196.517,3.275283333,-5.3939,0.0036,0.1976,0.0811,0.0717,0.3008,-0.016,-0.021,0.0163,0.0796,-0.0273,0.0199,0.1188
197.3947,3.289911667,-5.5112,0.0702,0.0444,0.076,0.0412,0.1165,-0.3187,0.0599,0.0458,0.0397,0.0191,0.0672,-0.0877
198.2535,3.304225,-5.392,0.102,0.2274,0.0486,-0.0675,-0.1005,0.2538,0.0308,0.0261,0.0496,0.0432,-0.0603,-0.1623
199.1441,3.319068333,-5.1277,0.1392,0.1138,0.02,0.0963,-0.2414,-0.2386,-0.0126,0.0703,0.0049,0.0307,0.0714,-0.0602
199.9565,3.332608333,-5.3752,0.0395,0.1556,-0.0035,0.0241,-0.0783,-0.1327,0.0624,0.0565,-0.0129,-0.0033,-0.024,0.0833
200.8027,3.346711667,-5.1944,-0.0785,0.1568,0.0179,0.0599,-0.1248,0.1272,0.0426,0.0254,0.0294,0.0168,0.0076,0.2023
201.6927,3.361545,-5.2365,0.0241,-0.0109,-0.0134,-0.0139,0.1289,0.4256,0.0532,0.0384,-0.0043,0.0242,-0.0275,0.0124
202.555,3.375916667,-5.1694,-0.075,0.1375,0.0978,-0.0992,0.3045,0.312,0.0252,0.0415,0.0741,0.0119,0.1074,0.0504
203.3992,3.389986667,-5.2521,0.0759,0.0203,0.087,0.0051,-0.0686,0.66,0.0332,0.0457,0.0143,0.0586,-0.0855,0.1236
204.274,3.404566667,-5.1474,0.0707,0.0391,0.0529,-0.0076,-0.2209,-0.2454,0.025,0.0331,0.0156,0.0329,0.0066,-0.1188
205.1719,3.419531667,-5.2277,0.0981,0.0288,-0.0518,0.078,-0.1837,0.2275,0.0078,0.0353,0.0031,0.0529,-0.0305,0.0986
206.0343,3.433905,-5.0994,0.091,0.1096,0.0489,0.0068,-0.0112,0.3613,-0.0009,0.0346,0.0389,0.0347,0.012,0.2107
206.9127,3.448545,-5.1431,0.1751,0.0151,-0.0128,-0.0654,-0.1689,-0.0593,0.0027,0.0594,0.0343,0.0364,0.0259,-0.0809
207.7887,3.463145,-5.17,0.0206,0.1037,0.0408,0.0112,0.0145,0.3269,0.0044,-0.0458,0.0595,0.0189,-0.0539,0.3227
208.6732,3.477886667,-5.2022,0.0021,0.0872,0.0665,0.021,0.3289,0.2907,0.0291,0.0241,0.0462,0.0183,-0.001,0.1881
209.5363,3.492271667,-5.1189,-0.0326,0.0271,0.0519,0.0628,0.0591,-0.2214,-0.0644,0.0155,0.0532,0.0544,0.0606,-0.1066
210.3982,3.506636667,-5.2251,0.1156,0.1143,-0.0356,0.073,0.1189,-0.2213,0.0107,0.0343,0.0201,0.0314,-0.0954,0.0824
211.2855,3.521425,-5.288,0.0323,0.0368,0.0465,-0.0067,-0.1093,0.058,0.026,0.0049,0.0424,0.0399,0.1017,-0.0186
212.1552,3.53592,-5.0041,0.0315,0.0374,0.0429,0.1251,0.0242,-0.0005,0.0355,0.0152,-0.0004,0.042,0.0779,0.0175
212.9912,3.549853333,-5.1303,0.0712,0.1812,0.0263,0.0082,0.044,0.1826,-0.0104,0.0283,0.0245,0.0252,0.0042,0.01
213.8483,3.564138333,-5.2279,0.1039,0.0563,0.0785,0.0764,0.0812,0.4066,0.0063,0.0419,0.043,0.0388,0.0985,0.2432
214.7412,3.57902,-5.0939,0.0187,0.0618,0.0175,-0.0272,0.1153,0.2484,0.0094,0.0175,0.041,-0.0031,-0.0026,0.2277
215.5768,3.592946667,-5.0926,0.0732,0.1088,0.1305,-0.0461,0.1175,0.3512,0.0389,0.004,0.0194,0.0437,0.0219,-0.0128
216.4527,3.607545,-5.0784,-0.0168,0.0516,0.0721,-0.0493,0.2428,0.8224,0.0385,0.0307,0.0009,0.0064,0.0182,0.029
217.3408,3.622346667,-5.0025,0.0379,0.0417,0.0799,0.0139,-0.0844,-0.1622,0.0278,0.0103,0.0528,0.0437,0.0434,-0.366
218.1933,3.636555,-5.0525,-0.0083,0.0709,0.0086,0.1298,-0.0417,0.0796,0.0229,0.0202,-0.0091,0.0733,0.1294,0.1647
219.0731,3.651218333,-5.0559,-0.0082,0.0892,0.0342,-0.0554,0.1894,0.096,0.0729,0.0176,0.0423,0.0425,0.0238,0.0977
219.9349,3.665581667,-5.0588,0.0362,0.147,-0.0251,0.0081,-0.227,-0.2935,0.0436,0.1066,0.0381,0.0484,0.008,0.1267
220.8132,3.68022,-4.9888,0.1329,0.0992,0.0045,-0.0412,-0.0018,0.1126,0.043,0.0697,0.0182,0.0474,-0.1113,0.1196
221.6492,3.694153333,-5.071,-0.0542,0.1281,0.076,0.0214,-0.1203,-0.1179,0.0091,0.0007,0.0202,0.0117,0.0311,-0.1146
222.5027,3.708378333,-5.0339,0.0488,0.0291,0.0188,0.0046,-0.0858,-0.114,0.0622,0.0107,0.0214,0.0307,-0.0761,0.177
223.3834,3.723056667,-5.0259,-0.025,0.1741,-0.0014,0.1425,-0.0536,-0.0632,0.0463,0.0409,0.0366,0.0245,0.0612,0.0749
224.2393,3.737321667,-5.1551,-0.1206,0.0519,0.0794,-0.0381,0.1613,0.288,0.0092,0.0138,0.0208,0.0453,0.0385,0.0864
225.0888,3.75148,-5.0059,-0.0134,0.0605,-0.0443,0.0517,-0.0705,-0.6718,-0.024,0.0366,0.0284,0.0292,-0.1174,-0.0533
225.9617,3.766028333,-4.9156,0.0619,0.2009,0.0444,-0.0489,0.0776,-0.5553,-0.028,0.0284,0.0437,0.0495,0.0709,-0.1126
226.8311,3.780518333,-4.9188,-0.1158,0.0609,-0.0407,0.0308,0.0587,1.5557,-0.0088,0.0565,0.0378,0.0345,-0.0269,0.0916
227.6827,3.794711667,-5.0886,0.0388,-0.0193,0.0592,-0.0099,-0.0825,-0.0044,-0.014,0.063,0.0281,0.0807,-0.0041,0.1094
228.5334,3.80889,-4.96,0.1259,0.1262,-0.0193,0.0618,0.2744,-0.2037,-0.0048,0.0232,0.025,0.0094,-0.0489,-0.185
229.4127,3.823545,-5.0942,-0.0494,0.0516,0.0615,0.0426,0.1213,-0.2675,0.0344,0.0026,0.0215,0.0102,0.0718,-0.0557
230.2946,3.838243333,-5.0003,-0.003,0.0871,-0.0716,0.0583,0.0716,-0.0733,0.0277,0.0393,0.0069,0.0253,0.085,-0.0601
231.1385,3.852308333,-4.972,0.0726,0.0855,0.0646,-0.0271,0.1252,0.6917,0.0207,-0.0174,0.0376,0.0252,0.0268,0.2512
231.9726,3.86621,-5.0143,0.0435,-0.0405,-0.0534,0.022,-0.0775,-0.142,0.0332,-0.0026,0.0435,0.0261,-0.0297,-0.0261
232.8267,3.880445,-5.0873,0.0542,0.1148,-0.0185,0.0618,0.1198,0.4061,0.0359,0.0487,0.0374,0.0393,0.0936,-0.0306
233.7131,3.895218333,-5.0467,0.1267,0.0373,-0.0494,0.0264,-0.1444,-0.1583,0.0092,0.0463,0.054,0.0245,0.0721,0.024
234.5906,3.909843333,-4.9431,0.1278,0.0927,0.0331,0.0259,0.03,0.0614,0.0396,-0.0033,0.0222,0.0399,0.2141,-0.066
235.4468,3.924113333,-4.973,0.056,0.142,0.0412,-0.0376,0.0718,0.1223,0.0368,-0.0109,0.0151,0.0205,-0.0226,-0.0456
236.2726,3.937876667,-4.9961,0.0307,0.0985,0.0023,-0.0197,-0.1414,-0.0634,0.0169,-0.0135,0.0319,0.0246,0.0365,0.0722
237.1692,3.95282,-5.0679,0.0265,0.092,-0.0361,0.0041,0.266,-0.253,-0.0378,0.0249,0.0282,0.0265,-0.1238,-0.0183
237.9814,3.966356667,-5.0626,-0.0081,0.0721,-0.0083,-0.0098,-0.0807,0.2197,0.0365,0.0332,0.0619,0.0116,0.1017,0.0757
238.8291,3.980485,-5.1121,-0.0869,0.0179,0.0587,-0.0695,-0.1041,0.0928,0.0005,0.0479,0.0186,0.0092,0.0195,0.3015
239.702,3.995033333,-5.1835,-0.0302,0.0542,0.0449,0.0361,-0.3834,-0.0867,0.0416,0.0619,0.0122,0.0124,0.1266,0.12
240.5785,4.009641667,-5.1068,0.0228,0.0606,0.064,0.0179,0.3614,0.483,0.0148,-0.0003,0.0128,0.0172,0.0679,0.1764
241.4535,4.024225,-4.9474,0.0598,0.0124,0.0494,-0.0172,-0.1013,0.4422,0.0072,0.0214,0.0203,0.0295,0.0412,0.0459
242.3336,4.038893333,-4.7652,-0.0537,0.0833,0.0841,0.0267,-0.016,-0.1575,0.0018,0.0357,0.0273,0.0055,-0.0793,0.069
243.1985,4.053308333,-5.1219,-0.0291,0.0627,0.0055,0.0216,-0.0145,-0.2087,0.0148,0.0356,0.0097,0.0037,-0.1224,0.0317
244.0692,4.06782,-4.217,-0.0253,0.0813,0.0995,0.0361,0.1322,-0.1706,0.0242,0.0422,0.0157,0.0211,0.1542,0.1779
244.919,4.081983333,-4.3019,0.028,0.0122,0.0737,0.0174,-0.2328,0.4459,-0.0353,-0.0056,0.0367,0.0461,0.0306,0.267
245.7924,4.09654,-5.2268,0.071,0.0818,0.0197,0.0369,0.4307,0.2726,-0.0283,0.0064,0.0493,0.0184,-0.0305,-0.1151
246.5992,4.109986667,-4.0871,0.0609,-0.1027,-0.0017,-0.0645,0.0559,0.3084,0.0613,0.0019,0.0571,0.0136,0.0582,0.022
247.4693,4.124488333,-3.8283,-0.0732,0.1204,0.0754,-0.0714,-0.2424,0.341,0.0287,0.0347,0.045,0.0338,0.057,0.0575
248.3628,4.13938,-3.8611,-0.0178,-0.007,0.0449,-0.0227,-0.1427,-0.1724,0.059,0.002,0.0212,0.0317,-0.0498,-0.0147
249.2352,4.15392,-3.9456,0.0483,-0.0026,-0.0632,0.0144,0.1255,0.0561,0.0261,0.0357,0.0403,0.0431,0.0509,0.0282
250.118,4.168633333,-4.2355,0.1266,-0.0006,0.0469,0.0294,0.1438,0.0512,0.0315,0.0634,0.0422,0.0343,0.0665,0.0699
250.9913,4.183188333,-3.7456,-0.0594,0.0777,0.0465,0.0802,0.3207,0.0355,0.0078,0.0751,0.0119,0.0289,0.0178,0.0142
251.8743,4.197905,-3.6677,-0.0526,0.0499,0.0188,-0.0175,0.224,-0.3879,0.0474,0.001,0.0439,0.0196,0.012,0.0164
252.749,4.212483333,-3.7623,0.0624,-0.0008,0.0592,0.0801,-0.1489,0.0599,-0.0279,0.0091,0.006,0.0205,0.0803,-0.0728
253.5716,4.226193333,-3.6428,0.0066,0.058,0.0496,0.0217,0.3359,0.3048,0.0254,0.0034,0.0266,0.0472,0.0884,0.1159
254.3854,4.239756667,-3.7974,-0.1221,0.0614,0.001,0.014,-0.0155,0.4055,0.0665,0.031,0.0601,0.024,0.0522,0.0659
255.0997,4.251661667,-3.7922,-0.005,0.0315,0.0528,-0.0273,0.0026,0.4365,0.0354,0.0382,0.0229,0.069,-0.1112,-0.1153
255.7745,4.262908333,-3.5963,0.0784,0.0172,0.0118,0.0266,-0.2717,0.642,0.0312,0.0246,0.0779,0.0336,-0.0028,0.0678
256.4416,4.274026667,-5.307,0.0589,0.0723,0.0348,-0.0708,0.1838,0.2997,0.0143,0.0654,0.0182,0.0303,0.1086,-0.0145
257.117,4.285283333,-3.8482,0.0847,0.178,0.0884,-0.0565,-0.181,0.024,0.0061,0.0699,-0.0034,0.0506,0,-0.1066
257.8573,4.297621667,-3.7282,-0.0045,0.1781,-0.0681,-0.0647,0.2256,0.2209,0.0386,-0.0284,0.0182,0.0126,0.0431,0.0028
258.6247,4.310411667,-3.4985,-0.0282,0.129,-0.0576,-0.0653,-0.094,-0.0937,0.0306,0.0525,0.035,0.0284,0.0462,0.0372
259.4105,4.323508333,-3.6871,0.0169,0.0467,0.0162,-0.0854,0.1651,0.0643,0.0241,0.0253,0.04,-0.0019,-0.0596,-0.2172
260.2827,4.338045,-3.8423,0.0825,0.0858,-0.0075,-0.0025,0.0472,0.5675,0.0162,0.049,0.0437,-0.0055,0.0217,-0.12
261.0961,4.351601667,-5.1831,0.0425,-0.0229,0.031,-0.0724,0.0905,0.7185,0.0207,0.0249,0.0808,0.0236,0.0258,-0.0543
261.7748,4.362913333,-3.3989,0.1215,0.1543,0.0767,0.0239,-0.1368,0.3423,0.0333,0.0385,0.0441,0.0721,0.0272,0.0086
262.4547,4.374245,-3.5804,-0.0816,0.1553,0.0292,0.0133,0.0332,-0.0093,0.0536,0.0536,0.0226,0.0479,-0.0041,0.0132
263.1264,4.38544,-3.4611,0.0666,-0.0121,-0.0017,-0.081,-0.1026,-0.4115,-0.0213,0.0148,0.062,0.0206,0.0403,-0.1566
263.7972,4.39662,-3.9185,-0.0852,0.0483,0.0764,0.0169,0.0597,-0.2338,0.0651,0.052,0.0421,0.0534,0.0916,0.2525
264.4719,4.407865,-3.7396,0.0116,0.1567,0.0134,0.0324,0.2562,0.9485,0.0217,0.0713,0.0139,0.0601,-0.0053,0.1489
265.2272,4.420453333,-4.2288,-0.0154,0.0867,0.0802,0.0252,0.0614,0.3743,-0.016,0.0326,0.0183,0.0305,-0.0004,-0.0287
266.0623,4.434371667,-3.4601,-0.0464,0.1678,-0.0048,-0.0199,-0.1748,0.4635,0.0502,0.0111,-0.0184,0.0127,-0.0035,0.0762
266.9362,4.448936667,-4.8533,0.0384,0.1629,-0.0341,-0.0412,-0.317,0.0369,0.0199,0.0416,0.0459,0.0395,0.0157,0.0938
267.8193,4.463655,-3.5551,0.0622,0.0874,-0.0624,0.0097,-0.1176,-0.1287,0.0462,0.0349,0.0599,0.0714,-0.0126,-0.0313
268.6568,4.477613333,-3.7022,-0.099,0.1724,-0.0249,-0.0234,-0.6274,0.1216,0.0655,0.0204,0.0503,0.05,0.0341,0.0383
269.5085,4.491808333,-3.6712,0.0461,0.044,-0.0019,-0.0843,-0.0986,0.3594,0.007,0.0368,0.0392,0.035,-0.0042,0.0496
270.3614,4.506023333,-3.5602,-0.024,0.1345,-0.0638,0.0359,0.0795,0.1774,0.0386,-0.0076,0.0026,0.0343,-0.0121,0.0758
271.1429,4.519048333,-5.0193,0.15,-0.0571,-0.0324,0.0587,0.1891,0.2664,-0.003,0.0677,0.0399,0.0456,0.0475,-0.011
271.969,4.532816667,-3.5785,-0.0617,0.0404,0.0057,0.0119,0.154,0.0412,0.0142,0.062,0.0296,0.0219,0.0208,0.113
272.7793,4.546321667,-3.9911,-0.0101,-0.089,0.0499,0.0455,-0.0547,-0.4165,-0.0017,0.0065,0.0183,-0.003,0.0662,-0.1939
273.6163,4.560271667,-3.5599,-0.1464,0.0233,0.0046,-0.0093,-0.2018,-0.422,0.0912,0.0553,0.0192,0.0253,0.0933,0.0955
274.3484,4.572473333,-3.8648,-0.0135,-0.0156,-0.0491,-0.0102,0.3758,-0.0025,0.0384,0.0452,0.0002,0.0233,0.0679,0.0958
275.1387,4.585645,-3.5931,-0.1336,-0.0662,-0.0395,0.0159,-0.0465,0.1474,-0.0275,0.0789,0.0241,0.0419,-0.0802,-0.0893
276.0249,4.600415,-4.0014,0.0346,0.1755,0.0435,0.0252,0.0219,0.0034,0.0372,0.0681,0.0199,0.0368,0.0099,0.191
276.8502,4.61417,-3.3963,-0.0244,-0.0308,-0.0073,0.0013,0.086,-0.0148,-0.0515,0.0368,0.0206,0.023,0.0745,-0.0062
277.6021,4.626701667,-3.5595,-0.0645,0.0496,0.0947,-0.0257,0.0174,-0.0655,0.0181,0.0645,0.022,-0.0094,0.0132,-0.2178
278.335,4.638916667,-3.434,-0.0609,-0.0042,-0.0424,-0.0505,-0.1249,0.0336,-0.0199,0.0067,0.0193,0.0604,-0.1067,0.1251
279.1921,4.653201667,-3.7824,0.0003,0.1124,-0.0095,0.0604,0.11,0.0566,0.0359,0.0574,0.0358,0.0442,0.0583,0.2535
279.995,4.666583333,-3.6316,0.0233,0.0819,-0.0635,-0.0663,-0.0171,-0.0516,0.0182,0.0549,0.0357,0.0539,-0.023,0.0942
280.7724,4.67954,-3.3115,0.0153,0.008,-0.1359,-0.0044,-0.1577,-0.284,0.0264,0.0419,0.0361,0.03,0.0345,0.0291
281.5165,4.691941667,-3.9128,-0.0025,0.0608,-0.0887,-0.1019,0.0359,0.2017,0.0573,0.0248,0.0507,0.0241,0.0043,0.0017
282.2138,4.703563333,-3.2756,0.0478,0.099,0.0497,-0.0872,0.0719,-0.0715,-0.0275,0.0418,0.0649,0.0291,0.0592,0.094
283.0443,4.717405,-4.2585,0.0161,0.0972,-0.004,-0.1101,0.0419,0.0666,0.0489,0.0842,0.0031,0.0527,-0.0293,0.0382
283.8363,4.730605,-3.4059,0.0831,0.1502,0.0245,-0.0167,0.1359,-0.1831,0.0619,0.0443,0.0323,0.0069,0.0181,0.1385
284.6151,4.743585,-3.8429,-0.0918,-0.0174,-0.0509,0.0044,0.3158,0.2856,0.0021,-0.0166,0.052,0.0445,0.0403,-0.0708
285.4052,4.756753333,-3.5428,-0.0973,0.1617,0.0233,-0.0021,0.0533,-0.1818,0.0403,-0.0039,0.041,0.0339,0.0488,-0.0184
286.1451,4.769085,-3.5166,0.0369,-0.0129,0.0728,-0.1007,0.1425,-0.3467,0.0763,0.048,0.017,0.0518,0.0035,0.0646
286.8892,4.781486667,-3.7574,0.0341,0.155,0.0403,-0.0662,-0.0705,0.8089,0.0022,0.0105,0.0195,0.0407,-0.0158,0.0487
287.7371,4.795618333,-4.3163,-0.0533,0.1026,0.0628,0.0708,0.2538,-0.3624,0.0303,0.0242,0.0311,0.0627,0.0954,0.0221
288.6528,4.81088,-3.8732,0.0053,0.0893,-0.1177,-0.0595,-0.1309,-0.2436,0.0346,0.0533,0.0115,0.0159,-0.055,0.0641
289.5136,4.825226667,-3.5261,0.0938,0.1786,-0.0245,-0.0336,0.2241,0.0242,0.0393,0.0317,0.0648,0.0654,-0.0488,0.19
290.3455,4.839091667,-3.4887,0.0067,0.0445,-0.0075,-0.0225,0.1705,-0.5193,0.0946,0.06,0.013,0.0383,0.0215,-0.071
291.2139,4.853565,-3.3882,0.1248,0.0801,0.0002,0.0769,-0.3504,-0.305,0.0105,0.0152,0.0045,0.0563,0.0358,-0.1381
292.0695,4.867825,-4.6762,0.0612,0.0177,-0.0272,-0.0813,0.0641,-0.0224,0.0596,0.0033,0.0404,0.0327,-0.0007,-0.0806
292.8107,4.880178333,-3.1232,0.0194,0.059,0.0148,-0.0045,-0.0128,-0.1428,0.0346,0.0383,-0.0011,0.0402,-0.0219,-0.0291
293.5239,4.892065,-4.1535,-0.1522,0.2185,-0.0822,0.0279,0.0066,0.2901,-0.0446,0.0052,0.0445,0.05,-0.044,-0.1405
294.2415,4.904025,-3.2332,0.0513,0.0592,-0.0915,-0.0015,0.0818,0.2552,0.0046,0.0074,0.0526,0.0443,0.0504,0.028
294.9818,4.916363333,-3.4349,-0.1225,0.0144,0.0146,0.076,-0.0246,0.755,0.0667,0.0874,0.0531,0.0123,0.1357,-0.0735
295.6789,4.927981667,-3.3115,-0.033,0.0738,-0.066,-0.0127,-0.0915,-0.2364,-0.0032,0.0328,0.0176,0.049,-0.086,0.0812
296.4197,4.940328333,-3.4449,-0.0966,-0.0291,-0.0254,-0.0354,0.2615,0.3074,0.0397,0.0485,0.0283,0.0214,0.0045,0.2009
297.1356,4.95226,-3.9343,0.0064,-0.0419,0.0182,-0.0635,0.0438,-0.1255,-0.0308,0.0639,0.0582,0.0217,0.0388,0.2729
297.8569,4.964281667,-3.9119,0.0622,0.0891,0.0464,-0.0042,0.1115,-0.3184,0.0338,0.0187,0.0436,0.0696,0.0764,0.1443
