Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
2176.3259,36.27209833,-0.5264,0.1472,-0.4821,-0.8426,-1.0177,-1.0898,-2.0652,-0.1091,-0.4584,-0.5789,-0.5358,-0.6887,-0.6367
2177.7903,36.296505,-0.6681,0.3542,-0.5013,-0.8652,-0.9159,-1.0948,-1.6519,-0.2732,-0.4508,-0.5686,-0.5372,-0.7216,-0.7551
2179.1973,36.319955,-0.7084,0.4038,-0.4894,-0.9105,-0.9348,-1.0856,-1.727,-0.1184,-0.4971,-0.6093,-0.5338,-0.7739,-0.6561
2180.5919,36.34319833,-0.605,0.3124,-0.4793,-0.8493,-0.9353,-0.9142,-1.5538,-0.0945,-0.5013,-0.5533,-0.5104,-0.7894,-0.4302
2182.0948,36.36824667,-0.5615,0.0117,-0.4619,-0.9,-0.9729,-1.1038,-2.1595,-0.1042,-0.4629,-0.5387,-0.5522,-0.6846,-0.5527
2183.5524,36.39254,-0.7818,0.3691,-0.4442,-0.9799,-0.9057,-1.1465,-1.5372,-0.2376,-0.5276,-0.577,-0.5259,-0.6762,-0.6078
2184.9288,36.41548,-0.7263,0.269,-0.4553,-0.8847,-0.9342,-1.221,-1.4936,-0.1299,-0.5166,-0.5485,-0.5229,-0.7348,-0.6561
2186.3168,36.43861333,-0.6141,0.1652,-0.4948,-0.9335,-0.8702,-1.4462,-1.476,-0.1125,-0.4707,-0.5425,-0.5174,-0.7934,-0.6186
2187.6724,36.46120667,-0.6584,0.23,-0.4619,-0.8955,-0.9169,-1.2549,-2.01,-0.1129,-0.4829,-0.509,-0.561,-0.7535,-0.5134
2189.1645,36.486075,-0.7531,0.3343,-0.5414,-0.9632,-1.0279,-1.4006,-2.1809,-0.2059,-0.4789,-0.5778,-0.5671,-0.7898,-0.6678
2190.5768,36.50961333,-0.7054,0.1626,-0.5387,-0.9204,-0.9257,-1.3108,-1.6598,-0.1517,-0.4969,-0.6077,-0.5405,-0.7613,-0.5586
2192.0778,36.53463,-0.592,0.0865,-0.4144,-0.9873,-0.9242,-1.2462,-1.9679,-0.0706,-0.484,-0.5547,-0.5111,-0.7598,-0.4846
2193.5926,36.55987667,-0.7927,0.2958,-0.4766,-0.9531,-0.9752,-1.095,-1.935,-0.2267,-0.4858,-0.5839,-0.5405,-0.6521,-0.3955
2195.0103,36.583505,-0.7912,0.3376,-0.4986,-0.8771,-0.9896,-1.0811,-1.7529,-0.1724,-0.4613,-0.5851,-0.5657,-0.7772,-0.3613
2196.5293,36.60882167,-0.5569,0.1815,-0.5638,-0.9472,-0.8997,-1.0121,-1.9077,-0.0806,-0.4847,-0.5532,-0.5488,-0.7714,-0.5002
2198.043,36.63405,-0.4794,0.2157,-0.5134,-0.9903,-0.9309,-1.136,-2.272,-0.1221,-0.4372,-0.5921,-0.5505,-0.7333,-0.3892
2199.3946,36.65657667,-0.7161,0.2776,-0.52,-0.9388,-0.9793,-1.3037,-2.0384,-0.2231,-0.4804,-0.5626,-0.5707,-0.7373,-0.6805
2200.8378,36.68063,-0.634,0.2627,-0.5161,-0.9247,-1.0068,-1.061,-2.1791,-0.0696,-0.4799,-0.5449,-0.5376,-0.7501,-0.3674
2202.2785,36.70464167,-0.6085,0.1678,-0.5671,-0.9621,-1.012,-1.1508,-1.6843,-0.0955,-0.4107,-0.5816,-0.541,-0.7301,-0.4812
2203.7666,36.72944333,-0.6649,0.1382,-0.5299,-0.9203,-0.8774,-1.1042,-1.7976,-0.093,-0.5021,-0.5823,-0.5493,-0.7066,-0.6601
2205.2375,36.75395833,-0.6705,0.3394,-0.5268,-0.9468,-0.8423,-1.1997,-1.6755,-0.245,-0.4953,-0.558,-0.5462,-0.6697,-0.5585
2206.7524,36.77920667,-0.6931,0.152,-0.4777,-0.882,-1.0046,-1.3051,-2.1552,-0.0807,-0.4962,-0.5389,-0.527,-0.661,-0.467
2208.1802,36.80300333,-0.5344,0.1953,-0.5461,-0.9041,-0.9494,-1.1973,-1.9538,-0.1205,-0.5143,-0.5657,-0.5627,-0.767,-0.6768
2209.6843,36.82807167,-0.692,0.1966,-0.5752,-0.9844,-0.928,-0.9367,-1.7266,-0.188,-0.5229,-0.5688,-0.5644,-0.7721,-0.6164
2211.1837,36.85306167,-0.731,0.2738,-0.5121,-0.9059,-0.9245,-1.0301,-2.1366,-0.1523,-0.5338,-0.5608,-0.5836,-0.6866,-0.6884
2212.7217,36.878695,-0.6107,0.0361,-0.5162,-0.9259,-0.9248,-1.1095,-2.5062,-0.0794,-0.5035,-0.5604,-0.5224,-0.7087,-0.5002
2214.2618,36.90436333,-0.4767,0.1678,-0.5043,-0.8848,-0.9372,-1.277,-2.1231,-0.1381,-0.4776,-0.4952,-0.5814,-0.6769,-0.4856
2215.7777,36.92962833,-0.7337,0.4652,-0.5054,-0.9495,-0.9141,-1.215,-1.4845,-0.2679,-0.4802,-0.5636,-0.5545,-0.7183,-0.3229
2217.3018,36.95503,-0.8035,0.1211,-0.4923,-0.8425,-0.9858,-1.0462,-1.8541,-0.1229,-0.4548,-0.542,-0.5093,-0.7354,-0.3056
2218.7056,36.97842667,-0.585,0.105,-0.5936,-0.8957,-0.9363,-1.1604,-1.8904,-0.0826,-0.4664,-0.5668,-0.558,-0.6587,-0.9676
2220.1703,37.00283833,-0.6809,0.1981,-0.4452,-0.9403,-0.9415,-1.2481,-2.2192,-0.2398,-0.5029,-0.5668,-0.5471,-0.7562,-0.636
2221.5644,37.02607333,-0.6816,0.2519,-0.3633,-0.9516,-1.0949,-1.2346,-1.9254,-0.2665,-0.46,-0.5613,-0.548,-0.7532,-0.7257
2223.0301,37.05050167,-0.7109,0.2282,-0.548,-0.9688,-0.8701,-1.2549,-2.4595,-0.1396,-0.4492,-0.5267,-0.5762,-0.8518,-0.6341
2224.3765,37.07294167,-0.6224,0.1282,-0.5799,-0.994,-0.866,-0.87,-1.8924,-0.0883,-0.456,-0.5297,-0.5668,-0.7711,-0.551
2225.5787,37.09297833,-0.7359,0.2909,-0.4734,-0.9648,-0.9594,-1.1992,-2.3702,-0.225,-0.4927,-0.5155,-0.5565,-0.7081,-0.4774
2226.9355,37.11559167,-0.756,0.249,-0.5091,-0.8851,-0.9329,-1.1884,-1.5809,-0.2243,-0.4995,-0.5581,-0.5803,-0.6987,-0.6188
2228.2308,37.13718,-0.6425,0.1569,-0.5523,-0.901,-0.9524,-1.0712,-1.4666,-0.0973,-0.4824,-0.5522,-0.555,-0.6776,-0.6991
2229.5757,37.159595,-0.5449,0.0786,-0.5328,-0.991,-0.9006,-1.1571,-2.1207,-0.1397,-0.504,-0.5196,-0.543,-0.7453,-0.5658
2230.9017,37.181695,-0.7083,0.5502,-0.5273,-0.8654,-0.9302,-0.9705,-1.7222,-0.2461,-0.541,-0.5868,-0.5544,-0.7469,-0.4858
2232.2924,37.20487333,-0.6305,0.3395,-0.5391,-0.9791,-0.9374,-1.267,-1.7478,-0.1826,-0.4705,-0.5832,-0.5438,-0.7448,-0.7198
2233.8099,37.230165,-0.6427,0.0472,-0.4859,-0.9545,-0.9209,-1.1004,-1.7694,-0.095,-0.4507,-0.5959,-0.5602,-0.6555,-0.7171
2235.3005,37.25500833,-0.5047,0.1266,-0.5786,-1.0527,-1.0162,-1.2289,-1.5338,-0.1129,-0.4893,-0.584,-0.5323,-0.6865,-0.6086
2236.8205,37.28034167,-0.6987,0.3553,-0.5552,-0.8735,-0.9864,-1.5043,-1.7808,-0.2596,-0.5093,-0.5621,-0.6044,-0.6993,-0.6225
2238.2669,37.30444833,-0.6292,0.3147,-0.5593,-0.9295,-1.0479,-1.182,-1.4763,-0.1267,-0.4458,-0.5677,-0.537,-0.7568,-0.5308
2239.7747,37.32957833,-0.5783,0.1712,-0.6077,-0.948,-0.9192,-1.2109,-2.1704,-0.1368,-0.4517,-0.5446,-0.5248,-0.7228,-0.5775
2241.2341,37.35390167,-0.7983,0.2925,-0.4516,-0.954,-1.0188,-1.1708,-2.3284,-0.2418,-0.4595,-0.5653,-0.5363,-0.6833,-0.6372
2242.7426,37.37904333,-0.7299,0.267,-0.5177,-0.96,-0.8935,-1.2014,-1.9154,-0.2131,-0.4978,-0.5649,-0.5564,-0.7354,-0.5648
2244.1819,37.40303167,-0.6407,0.1564,-0.4827,-0.968,-0.9737,-1.2779,-1.7788,-0.1343,-0.4576,-0.5361,-0.562,-0.7278,-0.4684
2245.701,37.42835,-0.6749,0.1402,-0.5596,-0.9877,-0.9555,-1.0667,-1.8255,-0.0287,-0.4927,-0.5588,-0.5728,-0.7658,-0.6807
2247.0441,37.450735,-0.7295,0.2054,-0.4161,-0.9908,-1.005,-1.1107,-1.8211,-0.2,-0.5059,-0.5242,-0.5429,-0.7135,-0.5412
2248.4818,37.47469667,-0.686,0.1119,-0.4475,-0.95,-0.9333,-1.0865,-1.9034,-0.1648,-0.4472,-0.5529,-0.5374,-0.7656,-0.661
2249.9604,37.49934,-0.6468,0.2324,-0.5023,-1.0113,-0.9681,-1.1351,-2.0573,-0.0653,-0.4074,-0.54,-0.5295,-0.7273,-0.4987
2251.3898,37.52316333,-0.5683,0.1781,-0.4596,-0.9529,-1.0106,-1.3055,-1.925,-0.1346,-0.5139,-0.5459,-0.5627,-0.704,-0.751
2252.8879,37.54813167,-0.7876,0.2818,-0.5668,-0.9169,-0.9891,-1.1234,-2.1854,-0.2532,-0.4773,-0.5605,-0.5586,-0.8156,-0.7963
2254.4015,37.57335833,-0.7005,0.0845,-0.5147,-0.9592,-1.0098,-1.1031,-1.5625,-0.15,-0.4739,-0.604,-0.5452,-0.7597,-0.6008
2255.9139,37.598565,-0.5628,0.1061,-0.5886,-1.0596,-0.986,-1.1176,-1.99,-0.1027,-0.4747,-0.5571,-0.5449,-0.7593,-0.3688
2257.352,37.62253333,-0.7686,0.3053,-0.5572,-0.8973,-0.9296,-1.1332,-1.7957,-0.2502,-0.4727,-0.5293,-0.5392,-0.7571,-0.6246
2258.8664,37.64777333,-0.7797,0.2323,-0.5634,-0.875,-0.8512,-1.1062,-1.9491,-0.2023,-0.4758,-0.5402,-0.5236,-0.7539,-0.5992
2260.3619,37.67269833,-0.5878,0.0708,-0.5518,-0.9673,-0.9288,-1.2876,-2.4922,-0.0708,-0.4812,-0.5435,-0.5379,-0.685,-0.7438
2261.8176,37.69696,-0.5479,0.1335,-0.4754,-0.9841,-0.9892,-1.0127,-2.321,-0.111,-0.4762,-0.5535,-0.5332,-0.6957,-0.7332
2263.0798,37.71799667,-0.7838,0.3517,-0.4424,-0.9138,-1.0148,-1.123,-2.4163,-0.26,-0.4917,-0.5381,-0.5576,-0.7111,-0.6586
2264.5966,37.74327667,-0.8218,0.1218,-0.5484,-0.9749,-0.9395,-1.2291,-2.0217,-0.1605,-0.5031,-0.5789,-0.5314,-0.7422,-0.4579
2266.104,37.7684,-0.5288,0.0893,-0.51,-0.9128,-0.9843,-1.0514,-1.9771,-0.0663,-0.4757,-0.5508,-0.5606,-0.7439,-0.6742
2267.5018,37.79169667,-0.7104,0.2965,-0.5844,-0.9595,-0.9548,-1.1172,-1.4228,-0.1814,-0.4471,-0.5368,-0.545,-0.6461,-0.6881
2268.9499,37.81583167,-0.6733,0.2725,-0.5315,-0.8791,-0.9717,-1.122,-1.6714,-0.2917,-0.4736,-0.6206,-0.5462,-0.7319,-0.6598
2270.4539,37.84089833,-0.5034,0.1052,-0.68,-0.9356,-0.9353,-1.1912,-1.8865,-0.0676,-0.4556,-0.5409,-0.5492,-0.7492,-0.4195
2271.9171,37.865285,-0.535,0.1488,-0.46,-0.9634,-1.0223,-1.1593,-1.8865,-0.0939,-0.4616,-0.494,-0.5811,-0.773,-0.5507
2273.4563,37.89093833,-0.746,0.3828,-0.5944,-1.0132,-1.0099,-1.1549,-2.0863,-0.2109,-0.4399,-0.536,-0.5631,-0.6171,-0.4339
2274.9855,37.916425,-0.7618,0.0563,-0.5141,-0.8722,-0.9855,-1.3166,-1.3794,-0.144,-0.3686,-0.5592,-0.5644,-0.7133,-0.6466
2276.346,37.9391,-0.687,0.2341,-0.518,-0.9483,-0.8991,-1.2877,-1.6531,-0.1204,-0.4931,-0.4976,-0.54,-0.7256,-0.5348
2277.7705,37.96284167,-0.4607,0.1133,-0.4245,-0.8295,-1.0288,-1.3751,-1.4854,-0.1184,-0.4496,-0.5363,-0.5515,-0.7672,-0.6584
2279.0943,37.984905,-0.7543,0.2004,-0.556,-0.9909,-1.077,-1.1632,-1.8962,-0.1981,-0.4901,-0.5327,-0.5202,-0.7293,-0.6517
2280.5402,38.00900333,-0.6557,0.1685,-0.523,-0.9058,-0.964,-1.396,-1.645,-0.1451,-0.4933,-0.5943,-0.5017,-0.6148,-0.4724
2282.0656,38.03442667,-0.5145,0.1658,-0.6039,-1.0183,-0.9794,-1.1008,-1.9708,-0.0937,-0.4355,-0.5694,-0.5132,-0.6964,-0.6554
2283.4777,38.05796167,-0.8466,0.4783,-0.4412,-0.9749,-0.935,-1.1117,-2.0515,-0.2168,-0.4676,-0.5513,-0.5659,-0.7031,-0.4036
2284.8893,38.08148833,-0.7499,0.2261,-0.5065,-0.9865,-0.9384,-0.9357,-2.0258,-0.2797,-0.4708,-0.5543,-0.5457,-0.6903,-0.6325
2286.3347,38.10557833,-0.672,0.1122,-0.5313,-0.9699,-0.9686,-0.9776,-1.8693,-0.096,-0.4295,-0.5648,-0.5278,-0.7425,-0.2991
2287.8799,38.13133167,-0.6301,0.3281,-0.5748,-0.9723,-0.975,-0.9693,-1.8245,-0.0311,-0.4784,-0.5639,-0.5398,-0.7389,-0.6163
2289.3763,38.15627167,-0.8193,0.2607,-0.447,-0.992,-0.9428,-0.8268,-1.9376,-0.2323,-0.5264,-0.561,-0.5534,-0.7215,-0.521
2290.8808,38.18134667,-0.7086,0.3173,-0.5597,-0.9839,-0.997,-1.0945,-1.8614,-0.1593,-0.4577,-0.5367,-0.5616,-0.7386,-0.5595
2292.3885,38.206475,-0.6316,0.1657,-0.6337,-1.0173,-0.9846,-1.1538,-2.2553,-0.0927,-0.4761,-0.5562,-0.5062,-0.7438,-0.5549
2293.8764,38.23127333,-0.5193,0.364,-0.6868,-0.9197,-0.9773,-0.8952,-1.5696,-0.1457,-0.4609,-0.5494,-0.5462,-0.7936,-0.5625
2295.3685,38.25614167,-0.8118,0.378,-0.5696,-1.0111,-0.9009,-1.0197,-1.9129,-0.2423,-0.5016,-0.5189,-0.533,-0.79,-0.4927
2296.884,38.2814,-0.6831,0.1161,-0.4897,-0.9421,-0.9988,-1.0456,-1.618,-0.0453,-0.4901,-0.5369,-0.5385,-0.7472,-0.7175
2298.3787,38.30631167,-0.6216,0.0892,-0.3736,-0.9727,-0.9775,-1.2784,-1.6996,-0.1042,-0.4219,-0.5832,-0.5646,-0.7591,-0.6098
2299.8829,38.33138167,-0.835,0.4195,-0.4673,-0.954,-0.9444,-1.1605,-2.495,-0.2602,-0.4564,-0.577,-0.5634,-0.7474,-0.5945
2301.418,38.35696667,-0.6669,0.2045,-0.6768,-0.9893,-0.988,-1.0574,-2.0177,-0.0972,-0.5025,-0.5709,-0.5238,-0.694,-0.6118
2302.9762,38.38293667,-0.7016,0.1746,-0.5823,-0.9774,-0.9342,-1.3484,-1.7823,-0.1142,-0.456,-0.612,-0.5391,-0.8061,-0.7772
2304.4826,38.40804333,-0.638,0.1996,-0.5514,-1.0211,-0.9384,-1.1937,-1.9894,-0.1934,-0.5227,-0.5252,-0.5588,-0.7657,-0.4656
2306.0044,38.43340667,-0.7344,0.3495,-0.5556,-0.9101,-1.0389,-1.2126,-1.6592,-0.3331,-0.4876,-0.5254,-0.5475,-0.7293,-0.4732
2307.5063,38.45843833,-0.6856,0.0885,-0.4856,-0.9888,-1.0361,-1.341,-2.0217,-0.1305,-0.4179,-0.5146,-0.5595,-0.7522,-0.3535
2309.034,38.4839,-0.4646,0.1597,-0.5426,-0.9364,-0.9601,-1.3057,-2.3575,-0.0625,-0.4602,-0.5497,-0.5574,-0.6912,-0.4964
2310.5638,38.50939667,-0.8134,0.2648,-0.5802,-0.9666,-0.8985,-1.0542,-1.647,-0.2505,-0.5189,-0.5405,-0.5443,-0.6912,-0.47
2312.0699,38.53449833,-0.6366,0.1784,-0.4802,-0.9146,-0.9794,-1.3249,-1.8178,-0.1173,-0.4822,-0.5421,-0.54,-0.7239,-0.7834
2313.59,38.55983333,-0.7419,0.1731,-0.6289,-0.985,-0.9548,-1.2407,-2.3993,-0.1268,-0.451,-0.5266,-0.5291,-0.6913,-0.6136
2315.0239,38.58373167,-0.59,0.1471,-0.5438,-0.9692,-1.0196,-1.0331,-1.8028,-0.0858,-0.4691,-0.5525,-0.561,-0.7108,-0.5837
2316.516,38.6086,-0.8096,0.3384,-0.5421,-0.949,-0.9548,-0.8862,-2.5867,-0.2113,-0.4481,-0.5197,-0.5471,-0.7506,-0.5661
2317.9507,38.63251167,-0.7357,0.1605,-0.4191,-1.0067,-0.9997,-1.2887,-2.0632,-0.1333,-0.5045,-0.5695,-0.5485,-0.7675,-0.6169
2319.4303,38.65717167,-0.6513,0.2474,-0.5282,-0.932,-0.9226,-1.0171,-2.2272,-0.1082,-0.5013,-0.5417,-0.5461,-0.8316,-0.6078
2320.8592,38.68098667,-0.8959,0.4209,-0.4304,-0.9035,-0.8823,-1.1854,-1.6161,-0.2327,-0.4612,-0.5563,-0.5364,-0.725,-0.5837
2322.2079,38.703465,-0.7657,0.1553,-0.6286,-0.8761,-0.996,-1.2153,-1.7363,-0.2402,-0.4685,-0.5459,-0.556,-0.6083,-0.5319
2323.7139,38.728565,-0.7765,0.2012,-0.4445,-0.8929,-0.941,-1.1989,-1.4421,-0.1302,-0.4094,-0.5508,-0.5648,-0.6732,-0.6923
2325.2258,38.75376333,-0.6212,0.2188,-0.6547,-1.0029,-0.8921,-1.1955,-1.5878,-0.1341,-0.4121,-0.5621,-0.5392,-0.7383,-0.7696
2326.7563,38.77927167,-0.8082,0.3336,-0.6132,-0.9498,-1.066,-1.1748,-2.1211,-0.1862,-0.49,-0.5044,-0.5202,-0.7297,-0.3729
2328.2445,38.804075,-0.8037,0.1497,-0.5083,-0.9207,-0.9503,-1.0942,-1.7165,-0.1607,-0.513,-0.5436,-0.5615,-0.7505,-0.8295
2329.7725,38.82954167,-0.6865,0.1183,-0.5492,-0.9374,-1.0045,-1.289,-2.0735,-0.1163,-0.5009,-0.5426,-0.5027,-0.6996,-0.5889
2331.2759,38.85459833,-0.7944,0.2026,-0.5364,-1.0316,-0.9903,-1.3164,-1.8256,-0.1996,-0.4532,-0.5408,-0.5323,-0.674,-0.5778
2332.8069,38.880115,-0.821,0.2586,-0.5232,-0.9184,-0.9624,-1.1533,-1.8368,-0.2448,-0.5212,-0.5311,-0.5488,-0.7917,-0.6744
2334.2474,38.90412333,-0.6545,0.1095,-0.6438,-0.9533,-1.022,-1.022,-2.1119,-0.1082,-0.4413,-0.5492,-0.5424,-0.7082,-0.6134
2335.6947,38.928245,-0.5392,0.1577,-0.5186,-0.956,-0.8841,-1.0082,-2.0509,-0.1052,-0.4489,-0.5303,-0.5365,-0.648,-0.3216
2337.1659,38.952765,-0.7352,0.2925,-0.5546,-0.9199,-0.9199,-0.9605,-2.1877,-0.2184,-0.4885,-0.538,-0.5203,-0.6799,-0.5907
2338.6839,38.978065,-0.7922,0.1783,-0.5775,-0.9198,-1.0003,-1.0384,-2.0997,-0.1539,-0.5316,-0.5345,-0.5452,-0.7227,-0.4787
2340.1959,39.003265,-0.715,0.0958,-0.5927,-0.9835,-0.9528,-1.265,-1.6784,-0.1352,-0.4657,-0.5758,-0.5612,-0.667,-0.5974
2341.6961,39.02826833,-0.6549,0.1905,-0.5898,-0.9091,-0.9966,-1.0341,-1.4023,-0.0889,-0.4516,-0.5646,-0.5225,-0.769,-0.4376
2343.1597,39.05266167,-0.7468,0.3266,-0.5283,-0.9962,-1.044,-1.0848,-1.6052,-0.2347,-0.4422,-0.5431,-0.5564,-0.7103,-0.6541
2344.5883,39.07647167,-0.669,0.2918,-0.5409,-0.8947,-0.9271,-1.1778,-2.3633,-0.1559,-0.4459,-0.5364,-0.538,-0.7216,-0.6901
2345.9826,39.09971,-0.4548,-0.0493,-0.6572,-1.0104,-0.895,-1.1355,-1.6572,-0.0176,-0.4474,-0.5997,-0.5186,-0.6977,-0.6751
2347.4904,39.12484,-0.8265,0.2572,-0.5542,-0.9746,-0.9345,-1.2075,-1.9968,-0.2124,-0.4845,-0.5496,-0.5445,-0.6898,-0.6119
2348.9585,39.14930833,-0.711,0.3046,-0.4906,-0.9636,-0.9989,-1.2388,-1.4685,-0.2027,-0.4866,-0.517,-0.51,-0.7049,-0.639
2350.3819,39.17303167,-0.6207,0.1306,-0.4668,-0.9607,-0.9897,-1.3408,-1.4657,-0.0521,-0.459,-0.5645,-0.4944,-0.655,-0.8339
2351.8519,39.19753167,-0.6121,0.1446,-0.5944,-0.9398,-1.0226,-0.9807,-2.0463,-0.086,-0.4572,-0.5546,-0.5197,-0.6801,-0.6295
2353.3816,39.22302667,-0.7848,0.2974,-0.6681,-0.9335,-0.9514,-1.3248,-1.5994,-0.2021,-0.4726,-0.536,-0.5606,-0.7345,-0.6396
2354.8844,39.24807333,-0.8249,0.1288,-0.5538,-0.9895,-0.9709,-1.1534,-1.8855,-0.0988,-0.4636,-0.5389,-0.5031,-0.6988,-0.6761
2356.428,39.2738,-0.5331,-0.039,-0.5213,-1.0133,-0.8936,-1.424,-1.5569,-0.1109,-0.4925,-0.5578,-0.5321,-0.676,-0.624
2357.9379,39.298965,-0.8354,0.3532,-0.5021,-0.8943,-1.0085,-1.2183,-1.7684,-0.1778,-0.4421,-0.5537,-0.5327,-0.6423,-0.6921
2359.4422,39.32403667,-0.8543,0.2899,-0.4447,-1.0439,-0.9643,-1.3043,-1.7197,-0.2505,-0.4635,-0.5396,-0.5443,-0.7408,-0.3782
2360.9321,39.34886833,-0.6799,0.208,-0.4691,-0.9332,-1.0396,-1.3131,-1.9063,-0.1114,-0.4811,-0.5504,-0.5194,-0.7091,-0.8403
2362.4498,39.37416333,-0.5644,0.0346,-0.4629,-1.0291,-0.9647,-1.2717,-2.2099,-0.1158,-0.4632,-0.5302,-0.5506,-0.711,-0.6403
2363.9859,39.399765,-0.7501,0.1825,-0.6176,-0.9611,-0.9815,-1.2164,-1.6882,-0.1977,-0.4758,-0.584,-0.5145,-0.6575,-0.6937
2365.5235,39.42539167,-0.7944,-0.1071,-0.6239,-0.9374,-0.9495,-1.2391,-1.9609,-0.0846,-0.474,-0.5715,-0.5545,-0.6877,-0.6745
2367.0337,39.45056167,-0.5661,0.1476,-0.5615,-0.9393,-0.9716,-1.115,-1.7331,-0.1426,-0.4515,-0.5546,-0.5242,-0.7287,-0.4835
2368.5319,39.47553167,-0.7895,0.1811,-0.627,-0.9347,-0.9231,-1.0764,-1.9186,-0.2436,-0.4764,-0.6028,-0.4954,-0.6802,-0.7812
2370.0599,39.50099833,-0.8684,0.1569,-0.5242,-1.0028,-0.8724,-1.0404,-1.6153,-0.2178,-0.51,-0.575,-0.5415,-0.7395,-0.7105
2371.6059,39.526765,-0.6153,0.1612,-0.5534,-0.9898,-0.9511,-0.959,-1.9992,-0.1147,-0.459,-0.531,-0.5506,-0.774,-0.4819
2373.1076,39.55179333,-0.6039,0.1713,-0.5978,-1.0525,-0.9463,-0.9073,-1.8607,-0.0963,-0.5317,-0.5733,-0.5372,-0.6968,-0.6065
2374.6375,39.57729167,-0.7501,0.2662,-0.7464,-1.007,-0.9556,-1.225,-2.2662,-0.1745,-0.4992,-0.5899,-0.546,-0.7384,-0.5878
2376.1417,39.60236167,-0.7451,0.0207,-0.6208,-0.9723,-0.9575,-1.0497,-1.6377,-0.0929,-0.438,-0.5533,-0.5604,-0.7113,-0.5375
2377.5002,39.62500333,-0.6052,0.0845,-0.5856,-0.9712,-0.985,-1.2359,-1.9422,-0.0645,-0.4854,-0.5675,-0.5433,-0.5753,-0.4322
2378.9213,39.64868833,-0.7787,0.3097,-0.5307,-0.8866,-1.0679,-0.7907,-1.6482,-0.1188,-0.4632,-0.5406,-0.5625,-0.7472,-0.5508
2380.3266,39.67211,-0.8156,0.2315,-0.477,-0.925,-0.9233,-1.1902,-2.0655,-0.256,-0.5221,-0.5464,-0.5214,-0.66,-0.6814
2381.75,39.69583333,-0.7988,0.0054,-0.6157,-0.9643,-0.848,-1.0538,-1.5038,-0.1372,-0.4913,-0.5411,-0.4953,-0.7087,-0.4256
2383.0746,39.71791,-0.4968,0.2578,-0.6267,-1.0511,-1.0355,-1.1964,-2.3676,-0.117,-0.4972,-0.5645,-0.5587,-0.7258,-0.6534
2384.5856,39.74309333,-0.7626,0.2612,-0.571,-0.8849,-1.0345,-1.1132,-1.6049,-0.2305,-0.4942,-0.5901,-0.5249,-0.7054,-0.7535
2386.0927,39.76821167,-0.7106,0.2882,-0.5037,-1.0098,-0.9921,-1.2503,-1.577,-0.1662,-0.4304,-0.5577,-0.5241,-0.7171,-0.7698
2387.5982,39.79330333,-0.6319,0.2496,-0.5473,-1.0606,-0.9003,-1.0755,-2.0279,-0.0679,-0.4415,-0.5658,-0.5282,-0.7161,-0.5761
2389.0038,39.81673,-0.5005,0.1064,-0.5788,-1.0475,-0.9777,-1.1425,-2.2881,-0.0488,-0.4506,-0.5537,-0.531,-0.7676,-0.361
2390.4918,39.84153,-0.8574,0.2546,-0.6213,-0.926,-0.9635,-1.0981,-1.7322,-0.193,-0.4669,-0.5528,-0.5114,-0.6934,-0.5266
2392.0019,39.86669833,-0.9196,0.2061,-0.6621,-0.9417,-0.9393,-1.0405,-1.593,-0.1132,-0.4564,-0.5983,-0.522,-0.7096,-0.5532
2393.4959,39.89159833,-0.7156,0.0728,-0.4376,-0.9463,-0.9748,-1.3199,-1.8236,-0.0826,-0.4368,-0.5665,-0.5249,-0.7256,-0.6977
2394.9643,39.91607167,-0.8884,0.3449,-0.6511,-0.9989,-0.9336,-1.2498,-1.7713,-0.1913,-0.4714,-0.5078,-0.5387,-0.7591,-0.6437
2396.4228,39.94038,-0.7636,0.2385,-0.6274,-1.0191,-0.9358,-1.2347,-1.5325,-0.2503,-0.4957,-0.5236,-0.4781,-0.7239,-0.3462
2397.9039,39.965065,-0.564,0.1319,-0.5436,-0.912,-0.9531,-1.1482,-1.5272,-0.0885,-0.4695,-0.5149,-0.5412,-0.7219,-0.4582
2399.4077,39.99012833,-0.6405,0.0411,-0.5578,-0.9598,-0.9968,-0.8958,-1.716,-0.0971,-0.478,-0.5598,-0.5391,-0.6921,-0.7153
2400.9095,40.01515833,-0.8264,0.2166,-0.5808,-0.8982,-0.983,-1.3221,-1.6411,-0.1703,-0.4756,-0.5384,-0.5474,-0.6114,-0.4614
2402.4279,40.040465,-0.8306,0.2253,-0.5746,-0.8852,-1.0173,-1.1362,-1.881,-0.1268,-0.4517,-0.5603,-0.5639,-0.6666,-0.5715
2403.9137,40.06522833,-0.6051,0.0433,-0.5877,-0.9912,-0.9867,-1.2043,-2.0502,-0.1321,-0.4372,-0.581,-0.4996,-0.7223,-0.5999
2405.4258,40.09043,-0.868,0.1973,-0.5514,-0.9977,-0.959,-1.0479,-1.7608,-0.2117,-0.4741,-0.5493,-0.5386,-0.7061,-0.5608
2406.9219,40.115365,-0.8449,0.1921,-0.5321,-0.9533,-0.9649,-0.9281,-2.177,-0.212,-0.449,-0.5297,-0.4964,-0.7006,-0.4906
2408.4077,40.14012833,-0.7004,0.017,-0.5206,-1.0488,-0.9401,-1.1129,-2.0136,-0.1036,-0.4653,-0.5531,-0.4955,-0.6603,-0.6692
