Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
189;14600.3;751.592;-187972.0;-221.573;37.0397;35.0603;12;47.28;20.9207;-2499.82;0.0;751.592
190;14600.3;751.592;-187972.0;-221.573;37.0417;35.0583;12;47.52;20.9207;-2499.83;0.0;751.592
191;14600.3;751.592;-187972.0;-221.573;37.0419;35.0581;12;47.76;20.9196;-2499.83;0.0;751.592
192;14600.3;751.592;-187972.0;-221.573;37.0406;35.0594;12;48.0;20.9184;-2499.83;0.0;751.592
193;14600.3;751.592;-187972.0;-221.573;37.0379;35.0621;12;48.49;20.9176;-2499.83;0.0;751.592
194;14600.3;751.592;-187972.0;-221.573;37.0343;35.0657;12;48.74;20.9165;-2499.83;0.0;751.592
195;14593.9;751.264;-188608.0;-222.322;37.03;35.07;12;48.99;20.9157;-2499.83;0.0;751.264
196;14587.6;750.937;-189244.0;-223.071;37.0253;35.0747;12;49.24;20.9153;-2499.83;0.0;750.937
197;14581.2;750.61;-189880.0;-223.821;37.0232;35.0768;12;49.49;20.9146;-2499.83;0.0;750.61
198;14575.2;750.302;-190478.0;-224.526;37.0228;35.0772;12;49.74;20.9146;-2499.83;0.0;750.302
199;14568.9;749.974;-191114.0;-225.276;37.0231;35.0769;12;49.99;20.9149;-2499.83;0.0;749.974
200;14566.6;749.859;-191338.0;-225.54;37.0249;35.0751;12;50.24;20.9146;-2499.83;0.0;749.859
201;14565.5;749.801;-191451.0;-225.672;37.0287;35.0713;12;50.49;20.9153;-2499.83;0.0;749.801
202;14559.9;749.512;-192012.0;-226.334;37.0321;35.0679;12;50.74;20.9161;-2499.83;0.0;749.512
203;14556.1;749.32;-192386.0;-226.775;37.0342;35.0658;12;51.0;20.9153;-2499.83;0.0;749.32
204;14556.1;749.32;-192386.0;-226.775;37.0366;35.0634;12;51.25;20.9169;-2499.83;0.0;749.32
205;14556.1;749.32;-192386.0;-226.775;37.0382;35.0618;12;51.48;20.9169;-2499.83;0.0;749.32
206;14552.0;749.108;-192797.0;-227.26;37.0385;35.0615;12;51.72;20.9173;-2499.83;0.0;749.108
207;14546.8;748.839;-193321.0;-227.877;37.0376;35.0624;12;51.96;20.9173;-2499.83;0.0;748.839
208;14541.9;748.588;-193807.0;-228.45;37.0377;35.0623;12;52.19;20.918;-2499.83;0.0;748.588
209;14538.9;748.434;-194106.0;-228.802;37.0394;35.0606;12;52.43;20.9192;-2499.83;0.0;748.434
210;14538.2;748.396;-194181.0;-228.891;37.0424;35.0576;12;52.67;20.918;-2499.83;0.0;748.396
211;14533.0;748.126;-194704.0;-229.508;37.0446;35.0554;12;52.91;20.9192;-2499.83;0.0;748.126
212;14530.0;747.972;-195004.0;-229.861;37.0456;35.0544;12;53.15;20.9184;-2499.83;0.0;747.972
213;14530.0;747.972;-195004.0;-229.861;37.0466;35.0534;12;53.38;20.9196;-2499.83;0.0;747.972
214;14530.0;747.972;-195004.0;-229.861;37.047;35.053;12;53.62;20.92;-2499.83;0.0;747.972
215;14527.0;747.818;-195303.0;-230.213;37.0463;35.0536;12;53.86;20.9192;-2499.83;0.0;747.818
216;14522.1;747.568;-195789.0;-230.786;37.0449;35.0551;12;54.1;20.9176;-2499.83;0.0;747.568
217;14517.6;747.337;-196238.0;-231.315;37.0447;35.0553;12;54.34;20.9165;-2499.84;0.0;747.337
218;14513.9;747.144;-196612.0;-231.756;37.0458;35.0542;12;54.57;20.9173;-2499.83;0.0;747.144
219;14513.9;747.144;-196612.0;-231.756;37.0477;35.0523;12;54.81;20.9169;-2499.84;0.0;747.144
220;14510.1;746.952;-196986.0;-232.197;37.0483;35.0517;12;55.05;20.9173;-2499.83;0.0;746.952
221;14505.7;746.721;-197435.0;-232.726;37.0481;35.0519;12;55.29;20.9173;-2499.83;0.0;746.721
222;14503.0;746.586;-197696.0;-233.035;37.0482;35.0518;12;55.53;20.9176;-2499.83;0.0;746.586
223;14503.0;746.586;-197696.0;-233.035;37.0492;35.0508;12;55.76;20.9157;-2499.83;0.0;746.586
224;14500.4;746.451;-197958.0;-233.343;37.0488;35.0512;12;56.0;20.9161;-2499.83;0.0;746.451
225;14492.9;746.066;-198706.0;-234.225;37.0484;35.0516;12;56.49;20.9161;-2499.83;0.0;746.066
226;14492.9;746.066;-198706.0;-234.225;37.0493;35.0507;12;56.74;20.9142;-2499.83;0.0;746.066
227;14488.8;745.854;-199118.0;-234.71;37.0504;35.0496;12;56.99;20.9165;-2499.83;0.0;745.854
228;14485.1;745.662;-199492.0;-235.151;37.0504;35.0496;12;57.24;20.9169;-2499.83;0.0;745.662
229;14485.1;745.662;-199492.0;-235.151;37.0502;35.0498;12;57.49;20.9184;-2499.83;0.0;745.662
230;14485.1;745.662;-199492.0;-235.151;37.0497;35.0503;12;57.73;20.9204;-2499.83;0.0;745.662
231;14485.1;745.662;-199492.0;-235.151;37.0483;35.0517;12;57.98;20.9219;-2499.83;0.0;745.662
232;14485.1;745.662;-199492.0;-235.151;37.0462;35.0538;12;58.23;20.9207;-2499.82;0.0;745.662
233;14480.6;745.431;-199940.0;-235.68;37.0432;35.0568;12;58.48;20.9207;-2499.82;0.0;745.431
234;14476.5;745.219;-200352.0;-236.165;37.0396;35.0604;12;58.73;20.9219;-2499.81;0.0;745.219
235;14472.4;745.007;-200763.0;-236.65;37.0372;35.0628;12;58.98;20.9211;-2499.81;0.0;745.007
236;14468.3;744.796;-201175.0;-237.135;37.0367;35.0633;12;59.23;20.9219;-2499.81;0.0;744.796
237;14467.1;744.738;-201287.0;-237.267;37.0378;35.0622;12;59.48;20.9215;-2499.81;0.0;744.738
238;14464.1;744.584;-201586.0;-237.62;37.0396;35.0604;12;59.73;20.9219;-2499.81;0.0;744.584
239;14461.9;744.468;-201810.0;-237.884;37.0406;35.0593;12;59.98;20.9215;-2499.81;0.0;744.468
240;14461.9;744.468;-201810.0;-237.884;37.0412;35.0588;12;60.23;20.9196;-2499.81;0.0;744.468
